line_id,order_id,product_id,quantity,unit_price,discount_pct
2613,1304,26,1,216.29,0.1
2614,1304,38,1,193.65,0.15
2615,1305,40,4,162.85,0.05
2616,1305,40,2,162.85,0.05
2617,1306,2,1,116.21,0.15
2618,1306,2,3,116.21,0
2619,1306,7,1,261.37,0
2620,1307,13,2,207.51,0.1
2621,1307,36,1,243.39,0.15
2622,1308,31,3,59.68,0
2623,1308,8,3,88.79,0.1
2624,1308,40,1,162.85,0
2625,1309,40,2,162.85,0.1
2626,1309,34,2,85.68,0
2627,1309,25,3,120.27,0.1
2628,1310,23,1,191.48,0
2629,1311,6,1,125.17,0.15
2630,1312,4,1,134.77,0
2631,1312,9,4,37.96,0
2632,1313,35,2,158.16,0
2633,1314,24,1,172.25,0
2634,1315,22,4,331.57,0
2635,1315,32,4,61.19,0
2636,1315,8,1,88.79,0
2637,1316,18,2,97.17,0.1
2638,1317,31,3,59.68,0
2639,1317,38,1,193.65,0
2640,1318,12,1,180.69,0.15
2641,1318,26,1,216.29,0.15
2642,1318,22,4,331.57,0.15
2643,1319,27,2,273.55,0
2644,1319,35,4,158.16,0
2645,1319,8,4,88.79,0.1
2646,1320,28,2,60.02,0.1
2647,1321,2,4,116.21,0
2648,1322,22,2,331.57,0.1
2649,1323,40,3,162.85,0
2650,1324,23,1,191.48,0.15
2651,1324,24,2,172.25,0.05
2652,1325,33,4,128.85,0
2653,1326,4,4,134.77,0
2654,1327,16,3,59.63,0.1
2655,1328,21,2,203.09,0
2656,1329,37,4,171.89,0.15
2657,1329,18,3,97.17,0
2658,1329,31,2,59.68,0.1
2659,1330,22,2,331.57,0.15
2660,1330,3,1,155.04,0.05
2661,1331,7,4,261.37,0.1
2662,1332,8,4,88.79,0
2663,1332,2,2,116.21,0
2664,1332,40,3,162.85,0
2665,1333,4,3,134.77,0.15
2666,1334,33,1,128.85,0
2667,1334,10,3,58.56,0.15
2668,1334,6,2,125.17,0.15
2669,1335,8,2,88.79,0.05
2670,1335,7,2,261.37,0
2671,1335,31,4,59.68,0
2672,1336,20,3,22.59,0.15
2673,1337,30,4,225.6,0
2674,1338,38,2,193.65,0.1
2675,1338,19,1,105.56,0.1
2676,1339,21,1,203.09,0
2677,1339,7,3,261.37,0
2678,1339,37,3,171.89,0
2679,1340,20,1,22.59,0
2680,1340,30,1,225.6,0.1
2681,1340,36,3,243.39,0.1
2682,1341,14,2,110.08,0
2683,1342,39,2,130.1,0.05
2684,1342,39,4,130.1,0
2685,1342,1,4,124.65,0.1
2686,1343,31,4,59.68,0.1
2687,1343,1,3,124.65,0.15
2688,1344,29,3,123.77,0
2689,1344,25,3,120.27,0.1
2690,1345,23,2,191.48,0.1
2691,1346,33,1,128.85,0
2692,1346,37,4,171.89,0
2693,1347,19,2,105.56,0.15
2694,1347,16,1,59.63,0.15
2695,1347,34,2,85.68,0.15
2696,1348,24,3,172.25,0.15
2697,1349,36,1,243.39,0
2698,1349,33,1,128.85,0.05
2699,1350,35,4,158.16,0.15
2700,1351,27,1,273.55,0.05
2701,1352,19,4,105.56,0.05
2702,1353,34,1,85.68,0
2703,1353,4,2,134.77,0.15
2704,1354,8,3,88.79,0.05
2705,1354,2,1,116.21,0.15
2706,1355,29,3,123.77,0.15
2707,1356,5,3,76.26,0
2708,1356,11,3,20.3,0.05
2709,1357,26,3,216.29,0
2710,1357,26,2,216.29,0.15
2711,1357,12,1,180.69,0
2712,1358,36,1,243.39,0.1
2713,1358,27,3,273.55,0.05
2714,1358,22,4,331.57,0
2715,1359,39,3,130.1,0
2716,1359,13,3,207.51,0
2717,1359,20,4,22.59,0.15
2718,1360,15,3,213.1,0.05
2719,1360,14,4,110.08,0.05
2720,1360,17,1,240.15,0.15
2721,1361,1,4,124.65,0
2722,1361,9,1,37.96,0
2723,1362,4,4,134.77,0
2724,1362,5,2,76.26,0.15
2725,1363,24,4,172.25,0.15
2726,1363,5,2,76.26,0
2727,1364,11,4,20.3,0.1
2728,1365,21,1,203.09,0
2729,1365,34,2,85.68,0.05
2730,1365,10,1,58.56,0
2731,1366,40,2,162.85,0.1
2732,1366,2,1,116.21,0.15
2733,1366,10,3,58.56,0.15
2734,1367,14,2,110.08,0.1
2735,1367,24,2,172.25,0
2736,1368,19,2,105.56,0
2737,1368,7,2,261.37,0.15
2738,1369,34,1,85.68,0.05
2739,1369,28,2,60.02,0.15
2740,1369,39,3,130.1,0.15
2741,1370,32,3,61.19,0.15
2742,1370,33,3,128.85,0
2743,1370,25,4,120.27,0
2744,1371,9,1,37.96,0.1
2745,1371,14,4,110.08,0
2746,1371,38,3,193.65,0
2747,1372,3,4,155.04,0.05
2748,1372,7,4,261.37,0.05
2749,1373,32,3,61.19,0
2750,1374,6,1,125.17,0
2751,1374,7,4,261.37,0.05
2752,1374,35,1,158.16,0
2753,1375,27,2,273.55,0.1
2754,1375,13,2,207.51,0.1
2755,1375,39,2,130.1,0.05
2756,1376,37,4,171.89,0.15
2757,1376,9,4,37.96,0
2758,1377,9,1,37.96,0
2759,1377,21,1,203.09,0.1
2760,1378,26,3,216.29,0
2761,1379,17,4,240.15,0.15
2762,1379,6,4,125.17,0
2763,1379,39,1,130.1,0.15
2764,1380,28,1,60.02,0.1
2765,1381,23,2,191.48,0.05
2766,1381,26,2,216.29,0
2767,1381,13,4,207.51,0
2768,1382,12,3,180.69,0
2769,1382,30,2,225.6,0
2770,1382,3,4,155.04,0
2771,1383,17,3,240.15,0.1
2772,1384,2,3,116.21,0.05
2773,1385,17,2,240.15,0.1
2774,1385,29,3,123.77,0.1
2775,1385,12,1,180.69,0.05
2776,1386,6,4,125.17,0
2777,1387,35,3,158.16,0.05
2778,1387,21,3,203.09,0.15
2779,1388,21,4,203.09,0
2780,1388,21,1,203.09,0
2781,1388,13,1,207.51,0.1
2782,1389,24,3,172.25,0.15
2783,1389,40,2,162.85,0
2784,1389,8,2,88.79,0.1
2785,1390,36,3,243.39,0.1
2786,1390,37,2,171.89,0.05
2787,1390,25,1,120.27,0
2788,1391,10,3,58.56,0.15
2789,1391,34,2,85.68,0
2790,1392,31,3,59.68,0.15
2791,1392,8,2,88.79,0.05
2792,1393,22,1,331.57,0
2793,1393,26,1,216.29,0.05
2794,1393,6,4,125.17,0.1
2795,1394,8,4,88.79,0
2796,1394,38,2,193.65,0.1
2797,1395,7,3,261.37,0.05
2798,1395,30,3,225.6,0.15
2799,1395,14,4,110.08,0
2800,1396,5,4,76.26,0.05
2801,1396,15,3,213.1,0
2802,1397,35,1,158.16,0
2803,1397,2,4,116.21,0.1
2804,1397,27,3,273.55,0
2805,1398,22,3,331.57,0
2806,1398,6,2,125.17,0.05
2807,1398,15,2,213.1,0.1
2808,1399,20,2,22.59,0
2809,1399,23,4,191.48,0.05
2810,1399,29,4,123.77,0.05
2811,1400,31,3,59.68,0
2812,1400,25,4,120.27,0.15
2813,1401,31,3,59.68,0.1
2814,1401,2,4,116.21,0.1
2815,1402,40,3,162.85,0.1
2816,1402,17,2,240.15,0.05
2817,1403,28,3,60.02,0
2818,1403,31,2,59.68,0.15
2819,1403,1,3,124.65,0.1
2820,1404,29,3,123.77,0.05
2821,1404,8,3,88.79,0.05
2822,1405,17,1,240.15,0.1
2823,1405,9,2,37.96,0.1
2824,1405,22,4,331.57,0.1
2825,1406,40,2,162.85,0
2826,1407,18,2,97.17,0.05
2827,1408,31,4,59.68,0
2828,1408,20,4,22.59,0.1
2829,1409,35,4,158.16,0.1
2830,1409,8,3,88.79,0
2831,1409,25,4,120.27,0.1
2832,1410,16,3,59.63,0
2833,1411,23,2,191.48,0.1
2834,1412,26,2,216.29,0.05
2835,1413,29,3,123.77,0.15
2836,1414,5,4,76.26,0.15
2837,1414,23,3,191.48,0.05
2838,1414,15,2,213.1,0.1
2839,1415,10,4,58.56,0.15
2840,1416,20,4,22.59,0.1
2841,1416,35,1,158.16,0
2842,1416,1,3,124.65,0.05
2843,1417,31,2,59.68,0
2844,1418,6,1,125.17,0.1
2845,1418,31,2,59.68,0.15
2846,1418,29,4,123.77,0.15
2847,1419,4,3,134.77,0.1
2848,1420,17,3,240.15,0
2849,1420,39,2,130.1,0.15
2850,1421,13,3,207.51,0.05
2851,1421,14,2,110.08,0.1
2852,1421,39,1,130.1,0
2853,1422,34,4,85.68,0.1
2854,1422,33,3,128.85,0.1
2855,1423,31,1,59.68,0.1
2856,1423,35,3,158.16,0.1
2857,1423,2,4,116.21,0.1
2858,1424,36,1,243.39,0.15
2859,1424,15,1,213.1,0.1
2860,1425,11,3,20.3,0.15
2861,1426,2,3,116.21,0
2862,1427,13,1,207.51,0.1
2863,1427,33,2,128.85,0.05
2864,1428,19,4,105.56,0.1
2865,1428,24,2,172.25,0.1
2866,1428,20,2,22.59,0.05
2867,1429,8,1,88.79,0.15
2868,1430,36,1,243.39,0.05
2869,1430,37,2,171.89,0.05
2870,1430,20,1,22.59,0.15
2871,1431,3,2,155.04,0
2872,1432,33,4,128.85,0.1
2873,1432,9,1,37.96,0
2874,1433,5,4,76.26,0
2875,1434,21,3,203.09,0.15
2876,1435,2,2,116.21,0.15
2877,1435,31,1,59.68,0.1
2878,1435,31,1,59.68,0.1
2879,1436,36,2,243.39,0
2880,1437,3,4,155.04,0.05
2881,1438,20,2,22.59,0
2882,1439,3,1,155.04,0.1
2883,1439,30,2,225.6,0
2884,1439,14,3,110.08,0.15
2885,1440,16,4,59.63,0.05
2886,1441,13,3,207.51,0.15
2887,1442,9,1,37.96,0
2888,1443,24,4,172.25,0.05
2889,1443,26,2,216.29,0
2890,1443,12,2,180.69,0
2891,1444,5,4,76.26,0
2892,1445,29,3,123.77,0.15
2893,1446,18,2,97.17,0.15
2894,1447,3,3,155.04,0
2895,1448,39,2,130.1,0.05
2896,1449,5,4,76.26,0.15
2897,1449,5,3,76.26,0.05
2898,1449,22,1,331.57,0
2899,1450,7,1,261.37,0
2900,1451,14,4,110.08,0
2901,1451,20,4,22.59,0.15
