attempt_id,shipment_id,attempt_number,attempt_at,attempt_result,failure_reason
2987,2635,1,2026-06-10 15:10:51.083024,Failed,Hub Congestion
2988,2635,2,2026-06-10 16:25:24.745929,Success,
2989,2636,1,2026-06-10 19:44:15.835787,Success,
2990,2637,1,2026-06-10 14:55:31.001365,Success,
2991,2638,1,2026-06-13 16:18:47.992100,Failed,Carrier Capacity
2992,2638,2,2026-06-13 20:11:19.358694,Success,
2993,2639,1,2026-06-11 17:08:34.920012,Success,
2994,2640,1,2026-06-10 16:36:48.857055,Success,
2995,2641,1,2026-06-12 11:01:33.261770,Failed,None
2996,2641,2,2026-06-12 14:11:08.432266,Success,
2997,2642,1,2026-06-09 23:26:43.530504,Success,
2998,2643,1,2026-06-09 02:52:33.679880,Success,
2999,2644,1,2026-06-11 19:02:50.188760,Success,
3000,2645,1,2026-06-12 08:35:03.218268,Success,
3001,2646,1,2026-06-12 16:10:55.164645,Success,
3002,2647,1,2026-06-12 03:06:01.720538,Success,
3003,2648,1,2026-06-11 15:34:41.705838,Success,
3004,2649,1,2026-06-12 02:37:31.831063,Success,
3005,2650,1,2026-06-12 11:15:29.845302,Success,
3006,2651,1,2026-06-10 06:14:03.377048,Success,
3007,2652,1,2026-06-12 01:29:54.826660,Success,
3008,2653,1,2026-06-10 09:33:44.309962,Success,
3009,2654,1,2026-06-11 15:54:29.590191,Success,
3010,2655,1,2026-06-13 05:02:21.961295,Success,
3011,2656,1,2026-06-12 20:47:15.233239,Success,
3012,2657,1,2026-06-11 10:42:41.001937,Success,
3013,2658,1,2026-06-11 07:56:32.205747,Success,
3014,2659,1,2026-06-12 23:24:41.804014,Success,
3015,2660,1,2026-06-12 16:33:23.956667,Failed,Weather
3016,2660,2,2026-06-12 17:45:05.732101,Success,
3017,2661,1,2026-06-11 00:35:14.688047,Success,
3018,2662,1,2026-06-12 22:03:05.085808,Success,
3019,2663,1,2026-06-12 12:05:01.901397,Failed,Customer Unavailable
3020,2663,2,2026-06-12 12:24:50.265360,Success,
3021,2664,1,2026-06-11 09:42:54.804461,Success,
3022,2665,1,2026-06-12 16:54:07.278815,Failed,Vehicle Breakdown
3023,2665,2,2026-06-12 18:27:24.690850,Success,
3024,2666,1,2026-06-11 06:21:06.461711,Success,
3025,2667,1,2026-06-13 01:31:34.363420,Success,
3026,2668,1,2026-06-10 22:10:35.726501,Success,
3027,2669,1,2026-06-11 10:36:22.887135,Success,
3028,2670,1,2026-06-14 07:11:03.356268,Success,
3029,2671,1,2026-06-14 04:06:08.373706,Success,
3030,2672,1,2026-06-14 04:29:10.435836,Success,
3031,2673,1,2026-06-14 07:02:51.204510,Failed,None
3032,2673,2,2026-06-14 10:20:45.017200,Success,
3033,2674,1,2026-06-13 22:48:18.670183,Success,
3034,2675,1,2026-06-14 13:13:43.848829,Success,
3035,2676,1,2026-06-12 13:49:24.535678,Success,
3036,2677,1,2026-06-11 18:21:56.706272,Success,
3037,2678,1,2026-06-14 12:58:53.320512,Success,
3038,2679,1,2026-06-14 11:35:20.253339,Success,
3039,2680,1,2026-06-13 21:18:44.349166,Success,
3040,2681,1,2026-06-13 21:25:01.908175,Success,
3041,2682,1,2026-06-11 13:20:56.495610,Success,
3042,2683,1,2026-06-12 12:26:45.096707,Success,
3043,2684,1,2026-06-12 17:41:33.387521,Success,
3044,2685,1,2026-06-11 16:15:07.735129,Failed,Address Issue
3045,2686,1,2026-06-13 21:10:52.542921,Success,
3046,2687,1,2026-06-12 01:52:56.869060,Success,
3047,2688,1,2026-06-13 23:44:52.473534,Success,
3048,2689,1,2026-06-13 12:49:37.834443,Success,
3049,2690,1,2026-06-13 05:38:22.155458,Success,
3050,2691,1,2026-06-14 14:18:47.944129,Success,
3051,2692,1,2026-06-13 05:58:36.016990,Success,
3052,2693,1,2026-06-15 08:06:24.844117,Failed,None
3053,2693,2,2026-06-15 11:13:46.746497,Success,
3054,2694,1,2026-06-14 21:39:20.252460,Success,
3055,2695,1,2026-06-14 23:19:15.517811,Success,
3056,2696,1,2026-06-12 14:27:54.800575,Success,
3057,2697,1,2026-06-14 19:31:30.974080,Success,
3058,2698,1,2026-06-15 09:40:18.121830,Success,
3059,2699,1,2026-06-14 15:05:33.708653,Success,
3060,2700,1,2026-06-12 13:18:03.549491,Success,
3061,2701,1,2026-06-12 19:53:18.846659,Success,
3062,2702,1,2026-06-15 00:45:48.799439,Success,
3063,2703,1,2026-06-16 17:04:09.103481,Success,
3064,2704,1,2026-06-15 11:57:11.668713,Success,
3065,2705,1,2026-06-13 15:08:03.117546,Success,
3066,2706,1,2026-06-14 20:57:05.555653,Success,
3067,2707,1,2026-06-16 08:20:23.300393,Success,
3068,2708,1,2026-06-14 00:52:52.986376,Success,
3069,2709,1,2026-06-16 00:52:26.349319,Success,
3070,2710,1,2026-06-15 23:43:59.262914,Success,
3071,2711,1,2026-06-14 21:20:04.050452,Success,
3072,2712,1,2026-06-15 21:51:17.736841,Success,
3073,2713,1,2026-06-16 10:19:41.141288,Success,
3074,2714,1,2026-06-14 01:51:55.554944,Success,
3075,2715,1,2026-06-16 11:37:31.805289,Success,
3076,2716,1,2026-06-15 16:21:14.067632,Success,
3077,2717,1,2026-06-14 09:06:55.182376,Success,
3078,2718,1,2026-06-15 19:05:14.525588,Success,
3079,2719,1,2026-06-14 07:08:02.401668,Success,
3080,2720,1,2026-06-16 02:19:55.427100,Success,
3081,2721,1,2026-06-15 08:53:07.747190,Success,
3082,2722,1,2026-06-16 19:12:51.159968,Success,
3083,2723,1,2026-06-17 01:08:19.115911,Success,
3084,2724,1,2026-06-14 21:00:06.307515,Success,
3085,2725,1,2026-06-16 17:04:40.628074,Success,
3086,2726,1,2026-06-14 11:20:25.599895,Success,
3087,2727,1,2026-06-15 06:25:31.380626,Success,
3088,2728,1,2026-06-15 08:57:27.059375,Success,
3089,2729,1,2026-06-17 05:23:54.486414,Success,
3090,2730,1,2026-06-17 07:22:37.644947,Success,
3091,2731,1,2026-06-15 12:16:33.860265,Success,
3092,2732,1,2026-06-18 14:50:38.287237,Success,
3093,2733,1,2026-06-15 02:21:30.903171,Success,
3094,2734,1,2026-06-16 22:23:09.413259,Success,
3095,2735,1,2026-06-17 08:38:08.600495,Success,
3096,2736,1,2026-06-15 21:26:00.525627,Success,
3097,2737,1,2026-06-15 18:02:38.606278,Success,
3098,2738,1,2026-06-18 02:19:07.867776,Success,
3099,2739,1,2026-06-18 01:42:08.072221,Success,
3100,2740,1,2026-06-16 12:37:03.452430,Success,
3101,2741,1,2026-06-16 18:21:28.093538,Success,
3102,2742,1,2026-06-18 12:40:25.816042,Success,
3103,2743,1,2026-06-17 14:59:30.258386,Success,
3104,2744,1,2026-06-17 18:49:22.788096,Failed,Customer Unavailable
3105,2744,2,2026-06-17 20:37:53.743816,Success,
3106,2745,1,2026-06-16 04:01:41.724808,Success,
3107,2746,1,2026-06-16 04:20:50.589852,Failed,None
3108,2746,2,2026-06-16 05:18:07.360029,Success,
3109,2747,1,2026-06-16 13:49:28.877654,Success,
3110,2748,1,2026-06-16 12:12:54.826052,Success,
3111,2749,1,2026-06-15 17:52:09.429384,Success,
3112,2750,1,2026-06-17 14:10:17.916306,Failed,None
3113,2750,2,2026-06-17 18:00:38.879641,Success,
3114,2751,1,2026-06-18 12:14:14.825989,Success,
3115,2752,1,2026-06-16 05:06:11.574165,Success,
3116,2753,1,2026-06-16 04:30:52.503561,Success,
3117,2754,1,2026-06-18 06:57:06.393815,Success,
3118,2755,1,2026-06-15 10:51:40.794520,Success,
3119,2756,1,2026-06-16 10:51:18.164665,Success,
3120,2757,1,2026-06-18 21:16:37.652661,Success,
3121,2758,1,2026-06-19 07:56:53.066854,Success,
3122,2759,1,2026-06-16 11:05:52.781382,Success,
3123,2760,1,2026-06-18 15:20:28.702960,Success,
3124,2761,1,2026-06-19 08:43:28.376746,Success,
3125,2762,1,2026-06-19 01:59:41.809301,Success,
3126,2763,1,2026-06-19 08:13:57.402204,Success,
3127,2764,1,2026-06-19 06:46:25.526721,Success,
3128,2765,1,2026-06-18 23:20:47.848651,Success,
3129,2766,1,2026-06-16 22:10:04.758868,Success,
3130,2767,1,2026-06-19 10:09:16.809633,Success,
3131,2768,1,2026-06-21 03:07:42.554333,Success,
3132,2769,1,2026-06-18 00:05:13.580826,Success,
3133,2770,1,2026-06-17 15:36:54.504449,Failed,None
3134,2770,2,2026-06-17 17:59:01.777562,Success,
3135,2771,1,2026-06-18 09:42:17.457679,Success,
3136,2772,1,2026-06-20 04:52:12.738994,Success,
3137,2773,1,2026-06-20 00:05:58.770498,Failed,None
3138,2773,2,2026-06-20 03:41:15.385570,Success,
3139,2774,1,2026-06-19 20:57:37.962099,Success,
3140,2775,1,2026-06-18 05:05:39.615104,Success,
3141,2776,1,2026-06-18 14:35:32.669740,Success,
3142,2777,1,2026-06-18 14:58:52.986442,Success,
3143,2778,1,2026-06-18 01:56:04.767012,Success,
3144,2779,1,2026-06-19 18:56:03.733333,Success,
3145,2780,1,2026-06-17 14:03:40.407027,Failed,None
3146,2780,2,2026-06-17 14:42:08.748096,Success,
3147,2781,1,2026-06-18 05:58:10.466433,Success,
3148,2782,1,2026-06-20 14:28:02.032060,Success,
3149,2783,1,2026-06-17 21:37:31.595871,Success,
3150,2784,1,2026-06-18 10:41:43.336381,Success,
3151,2785,1,2026-06-18 20:51:38.669068,Success,
3152,2786,1,2026-06-17 21:00:39.931464,Success,
3153,2787,1,2026-06-18 00:45:38.347932,Success,
3154,2788,1,2026-06-19 02:12:29.602785,Success,
3155,2789,1,2026-06-20 22:07:04.785022,Success,
3156,2790,1,2026-06-18 22:32:01.086779,Failed,None
3157,2790,2,2026-06-19 02:14:16.670542,Success,
3158,2791,1,2026-06-20 23:39:24.804445,Success,
3159,2792,1,2026-06-18 09:02:35.557845,Success,
3160,2793,1,2026-06-19 08:48:08.571601,Success,
3161,2794,1,2026-06-21 06:07:01.693339,Success,
3162,2795,1,2026-06-20 04:54:14.572007,Success,
3163,2796,1,2026-06-19 03:00:11.620038,Success,
3164,2797,1,2026-06-18 11:50:18.134574,Success,
3165,2798,1,2026-06-21 07:15:29.391565,Success,
3166,2799,1,2026-06-19 14:13:38.058792,Success,
3167,2800,1,2026-06-19 09:50:45.075885,Success,
3168,2801,1,2026-06-21 06:23:07.777333,Success,
3169,2802,1,2026-06-21 20:40:48.213965,Success,
3170,2803,1,2026-06-22 16:28:51.787124,Success,
3171,2804,1,2026-06-20 03:07:11.128688,Success,
3172,2805,1,2026-06-22 16:05:34.490416,Failed,Customer Unavailable
3173,2805,2,2026-06-22 19:10:27.718796,Success,
3174,2806,1,2026-06-19 11:07:42.750333,Failed,None
3175,2806,2,2026-06-19 12:49:48.524159,Success,
3176,2807,1,2026-06-20 06:52:52.953264,Success,
3177,2808,1,2026-06-20 00:51:26.157529,Success,
3178,2809,1,2026-06-21 16:54:39.345025,Success,
3179,2810,1,2026-06-20 18:13:02.660241,Success,
3180,2811,1,2026-06-22 02:11:09.347365,Success,
3181,2812,1,2026-06-22 10:42:12.645277,Success,
3182,2813,1,2026-06-20 16:53:01.958690,Failed,None
3183,2813,2,2026-06-20 19:35:35.515962,Success,
3184,2814,1,2026-06-20 08:32:55.667389,Success,
3185,2815,1,2026-06-21 19:23:45.586830,Failed,None
3186,2815,2,2026-06-21 20:27:33.501566,Success,
3187,2816,1,2026-06-20 05:16:10.869457,Success,
3188,2817,1,2026-06-21 20:28:28.561179,Success,
3189,2818,1,2026-06-20 09:24:01.789314,Success,
3190,2819,1,2026-06-21 21:22:21.724107,Failed,None
3191,2819,2,2026-06-21 23:49:53.982723,Success,
3192,2820,1,2026-06-21 17:06:28.707001,Success,
3193,2821,1,2026-06-20 21:53:09.651487,Success,
3194,2822,1,2026-06-20 11:50:29.132900,Success,
3195,2823,1,2026-06-20 21:03:39.827719,Success,
3196,2824,1,2026-06-21 18:24:02.428882,Success,
3197,2825,1,2026-06-21 14:19:37.297685,Success,
3198,2826,1,2026-06-21 03:31:01.993949,Success,
3199,2827,1,2026-06-23 05:26:21.807005,Success,
3200,2828,1,2026-06-23 01:51:19.374899,Success,
3201,2829,1,2026-06-25 06:51:23.476525,Success,
3202,2830,1,2026-06-21 17:09:29.332610,Success,
3203,2831,1,2026-06-20 06:41:17.561834,Failed,None
3204,2831,2,2026-06-20 08:55:15.379956,Success,
3205,2832,1,2026-06-23 07:55:29.665156,Success,
3206,2833,1,2026-06-21 16:01:19.507611,Failed,None
3207,2833,2,2026-06-21 18:53:35.824017,Success,
3208,2834,1,2026-06-21 09:24:37.499788,Success,
3209,2835,1,2026-06-21 11:19:37.253748,Failed,Address Issue
3210,2835,2,2026-06-21 12:13:47.003605,Success,
3211,2836,1,2026-06-23 13:13:08.544197,Success,
3212,2837,1,2026-06-22 03:01:12.021988,Failed,Address Issue
3213,2837,2,2026-06-22 04:10:11.302154,Success,
3214,2838,1,2026-06-21 10:27:14.521405,Success,
3215,2839,1,2026-06-21 05:10:07.083412,Success,
3216,2840,1,2026-06-21 15:16:29.042591,Success,
3217,2841,1,2026-06-22 09:31:59.934685,Success,
3218,2842,1,2026-06-21 17:14:03.901798,Success,
3219,2843,1,2026-06-24 00:19:29.971182,Failed,Customer Unavailable
3220,2843,2,2026-06-24 02:41:17.891796,Success,
3221,2844,1,2026-06-22 13:08:02.061416,Success,
3222,2845,1,2026-06-24 00:19:05.245793,Success,
3223,2846,1,2026-06-21 14:14:24.023235,Success,
3224,2847,1,2026-06-24 07:34:58.995792,Success,
3225,2848,1,2026-06-22 07:29:42.218202,Success,
3226,2849,1,2026-06-23 22:13:34.575211,Success,
3227,2850,1,2026-06-24 06:15:28.047054,Failed,Address Issue
3228,2851,1,2026-06-22 14:46:08.646987,Success,
3229,2852,1,2026-06-23 22:13:39.338489,Failed,None
3230,2852,2,2026-06-24 02:08:36.927142,Success,
3231,2853,1,2026-06-21 17:49:23.439702,Success,
3232,2854,1,2026-06-24 17:22:08.450598,Success,
3233,2855,1,2026-06-21 11:02:48.725859,Success,
3234,2856,1,2026-06-22 19:48:50.286804,Success,
3235,2857,1,2026-06-24 01:04:53.092282,Success,
3236,2858,1,2026-06-24 11:29:08.748140,Failed,None
3237,2858,2,2026-06-24 12:15:56.891765,Success,
3238,2859,1,2026-06-23 13:22:30.118299,Success,
3239,2860,1,2026-06-22 10:02:47.709502,Failed,None
3240,2860,2,2026-06-22 10:39:42.322784,Success,
3241,2861,1,2026-06-25 08:34:58.870134,Success,
3242,2862,1,2026-06-25 00:05:34.667204,Success,
3243,2863,1,2026-06-23 10:51:56.402273,Success,
3244,2864,1,2026-06-26 09:09:26.307413,Success,
3245,2865,1,2026-06-25 18:54:58.423825,Failed,Address Issue
3246,2865,2,2026-06-25 19:53:45.249942,Success,
3247,2866,1,2026-06-24 10:12:45.624975,Success,
3248,2867,1,2026-06-25 00:50:34.022181,Success,
3249,2868,1,2026-06-25 07:09:25.831853,Success,
3250,2869,1,2026-06-25 00:39:15.208614,Success,
3251,2870,1,2026-06-25 11:30:02.481636,Success,
3252,2871,1,2026-06-24 23:27:33.157658,Failed,Address Issue
3253,2872,1,2026-06-25 06:18:22.179589,Success,
3254,2873,1,2026-06-25 03:55:32.771320,Success,
3255,2874,1,2026-06-26 08:12:12.944866,Failed,Address Issue
3256,2874,2,2026-06-26 12:09:48.334462,Success,
3257,2875,1,2026-06-23 22:05:02.502589,Failed,Weather
3258,2876,1,2026-06-23 05:25:07.856847,Success,
3259,2877,1,2026-06-26 11:49:20.916867,Success,
3260,2878,1,2026-06-23 00:49:11.968178,Success,
3261,2879,1,2026-06-22 01:08:17.414295,Success,
3262,2880,1,2026-06-22 23:06:18.840794,Success,
3263,2881,1,2026-06-25 13:25:10.531318,Success,
3264,2882,1,2026-06-25 03:50:45.884534,Success,
3265,2883,1,2026-06-24 11:19:15.045630,Success,
3266,2884,1,2026-06-26 04:12:10.015932,Failed,None
3267,2884,2,2026-06-26 04:43:34.212407,Success,
3268,2885,1,2026-06-26 04:45:47.885213,Success,
3269,2886,1,2026-06-25 17:34:37.260320,Success,
3270,2887,1,2026-06-24 04:13:41.486247,Success,
3271,2888,1,2026-06-24 06:48:02.595587,Failed,Address Issue
3272,2889,1,2026-06-24 03:31:47.294605,Success,
3273,2890,1,2026-06-24 05:47:01.696515,Success,
3274,2891,1,2026-06-24 09:53:50.819916,Success,
3275,2892,1,2026-06-25 22:54:38.926719,Success,
3276,2893,1,2026-06-26 03:41:32.395185,Success,
3277,2894,1,2026-06-26 13:21:51.201984,Success,
3278,2895,1,2026-06-24 07:13:37.539228,Success,
3279,2896,1,2026-06-25 01:25:53.523750,Success,
3280,2897,1,2026-06-26 00:27:48.419127,Success,
3281,2898,1,2026-06-24 02:41:32.481586,Success,
3282,2899,1,2026-06-25 13:27:07.686203,Failed,None
3283,2899,2,2026-06-25 14:47:34.407797,Success,
3284,2900,1,2026-06-24 16:59:57.042486,Success,
3285,2901,1,2026-06-27 08:10:39.226098,Success,
3286,2902,1,2026-06-25 14:10:11.377046,Success,
3287,2903,1,2026-06-27 06:06:33.807372,Success,
3288,2904,1,2026-06-25 02:57:02.955027,Success,
3289,2905,1,2026-06-28 12:05:32.223278,Success,
3290,2906,1,2026-06-28 01:32:46.948432,Success,
3291,2907,1,2026-06-26 22:53:19.078267,Success,
3292,2908,1,2026-06-26 22:48:26.571453,Success,
3293,2909,1,2026-06-24 15:56:26.598115,Success,
3294,2910,1,2026-06-25 03:36:52.944582,Failed,None
3295,2910,2,2026-06-25 05:49:13.765560,Success,
3296,2911,1,2026-06-25 15:01:43.637102,Success,
3297,2912,1,2026-06-27 20:45:20.536127,Success,
3298,2913,1,2026-06-28 03:25:24.058781,Success,
3299,2914,1,2026-06-27 21:24:56.174267,Success,
3300,2915,1,2026-06-27 23:29:24.081850,Success,
3301,2916,1,2026-06-26 04:16:45.494191,Failed,None
3302,2916,2,2026-06-26 06:40:49.984038,Success,
3303,2917,1,2026-06-25 04:48:24.051725,Success,
3304,2918,1,2026-06-28 10:06:40.261866,Success,
3305,2919,1,2026-06-26 02:11:09.071759,Failed,None
3306,2919,2,2026-06-26 05:40:34.240698,Success,
3307,2920,1,2026-06-26 01:02:21.246114,Success,
3308,2921,1,2026-06-26 02:22:17.496155,Success,
3309,2922,1,2026-06-27 04:29:51.509778,Success,
3310,2923,1,2026-06-29 07:00:19.321081,Failed,None
3311,2923,2,2026-06-29 10:16:12.036715,Success,
3312,2924,1,2026-06-29 07:39:20.482812,Success,
3313,2925,1,2026-06-27 08:32:15.466542,Success,
3314,2926,1,2026-06-26 23:04:37.727811,Success,
3315,2927,1,2026-06-30 01:11:39.866411,Success,
3316,2928,1,2026-06-29 07:02:49.463317,Success,
3317,2929,1,2026-06-26 23:29:29.641974,Success,
3318,2930,1,2026-06-28 20:15:22.249582,Success,
3319,2931,1,2026-06-27 00:34:46.845426,Success,
3320,2932,1,2026-06-29 08:18:56.656732,Failed,Address Issue
3321,2933,1,2026-07-01 19:24:57.771291,Success,
3322,2934,1,2026-06-28 13:45:27.391830,Success,
3323,2935,1,2026-06-27 10:27:08.822955,Success,
3324,2936,1,2026-06-27 03:49:39.366911,Success,
3325,2937,1,2026-06-28 08:34:50.727359,Success,
3326,2938,1,2026-06-30 07:32:15.823904,Success,
3327,2939,1,2026-06-28 00:12:06.188333,Failed,None
3328,2939,2,2026-06-28 03:04:14.801180,Success,
3329,2940,1,2026-06-30 03:28:16.625010,Success,
3330,2941,1,2026-06-30 04:02:02.435292,Success,
3331,2942,1,2026-06-30 03:43:56.403642,Success,
3332,2943,1,2026-06-30 07:29:51.100083,Failed,None
3333,2943,2,2026-06-30 08:25:36.464125,Success,
3334,2944,1,2026-06-28 03:34:14.502257,Success,
3335,2945,1,2026-06-30 10:31:01.262570,Success,
3336,2946,1,2026-06-30 00:49:51.877388,Success,
3337,2947,1,2026-06-29 04:25:25.186949,Success,
3338,2948,1,2026-06-28 08:15:46.111811,Success,
3339,2949,1,2026-06-29 02:46:37.683703,Success,
3340,2950,1,2026-06-28 13:52:25.293094,Success,
3341,2951,1,2026-06-29 15:13:24.720070,Failed,Carrier Capacity
3342,2951,2,2026-06-29 16:51:20.924179,Success,
3343,2952,1,2026-06-30 23:13:16.181992,Success,
3344,2953,1,2026-06-29 07:08:25.200511,Failed,None
3345,2953,2,2026-06-29 08:43:06.525191,Success,
3346,2954,1,2026-07-01 03:30:27.669089,Success,
3347,2955,1,2026-06-29 08:57:13.217268,Success,
3348,2956,1,2026-06-29 12:09:20.831913,Success,
3349,2957,1,2026-06-30 16:05:49.866066,Failed,None
3350,2957,2,2026-06-30 17:23:58.843268,Success,
3351,2958,1,2026-07-01 11:23:17.967826,Success,
3352,2959,1,2026-06-29 14:09:36.956289,Success,
3353,2960,1,2026-07-01 00:24:16.454572,Success,
3354,2961,1,2026-07-01 03:56:41.325071,Success,
3355,2962,1,2026-06-30 19:24:18.857009,Success,
3356,2963,1,2026-07-04 04:57:12.117176,Success,
3357,2964,1,2026-07-02 02:04:01.872456,Success,
3358,2965,1,2026-07-01 23:13:54.768853,Success,
3359,2966,1,2026-06-30 12:58:30.102934,Success,
3360,2967,1,2026-06-30 17:02:39.392066,Success,
3361,2968,1,2026-06-30 04:08:03.696061,Success,
3362,2969,1,2026-07-02 02:26:33.148730,Failed,None
3363,2969,2,2026-07-02 03:29:37.495684,Success,
3364,2970,1,2026-07-02 11:14:52.507747,Success,
3365,2971,1,2026-06-29 05:39:02.910914,Success,
3366,2972,1,2026-07-02 00:19:22.976576,Success,
3367,2973,1,2026-06-29 10:57:29.987437,Success,
3368,2974,1,2026-06-30 16:23:57.185025,Success,
3369,2975,1,2026-07-02 01:07:00.955070,Success,
3370,2976,1,2026-06-30 02:34:10.008230,Success,
3371,2977,1,2026-07-02 11:25:24.034441,Success,
3372,2978,1,2026-07-01 11:41:22.762618,Failed,None
3373,2978,2,2026-07-01 14:53:50.589941,Success,
3374,2979,1,2026-07-02 16:01:54.020767,Success,
3375,2980,1,2026-06-30 17:35:16.600559,Success,
3376,2981,1,2026-07-01 23:15:40.018813,Success,
3377,2982,1,2026-07-03 08:24:33.772540,Success,
3378,2983,1,2026-06-30 10:29:28.409203,Success,
3379,2984,1,2026-07-02 11:43:02.800662,Success,
3380,2985,1,2026-06-30 07:05:23.904613,Success,
3381,2986,1,2026-07-02 17:06:46.410779,Success,
3382,2987,1,2026-07-03 01:42:55.424121,Success,
3383,2988,1,2026-07-01 09:19:21.234039,Success,
3384,2989,1,2026-07-01 14:39:01.339894,Success,
3385,2990,1,2026-07-03 03:31:40.581449,Success,
3386,2991,1,2026-07-01 05:31:08.240758,Success,
3387,2992,1,2026-07-01 20:15:40.908277,Success,
3388,2993,1,2026-07-01 06:39:13.761386,Failed,None
3389,2993,2,2026-07-01 07:30:41.606993,Success,
3390,2994,1,2026-06-30 21:43:10.483102,Success,
3391,2995,1,2026-07-01 12:21:47.313090,Success,
3392,2996,1,2026-06-30 12:37:42.290776,Success,
3393,2997,1,2026-07-01 20:58:14.757562,Success,
3394,2998,1,2026-07-02 21:03:09.985260,Success,
3395,2999,1,2026-07-03 02:26:01.269363,Success,
3396,3000,1,2026-07-03 19:46:20.921906,Success,
3397,3001,1,2026-07-06 12:44:13.883790,Success,
3398,3002,1,2026-07-02 17:22:17.971396,Success,
3399,3003,1,2026-07-04 08:13:57.218576,Success,
3400,3004,1,2026-07-02 04:18:19.940275,Success,
3401,3005,1,2026-07-02 05:34:51.869976,Success,
3402,3006,1,2026-07-01 23:49:38.095830,Failed,None
3403,3006,2,2026-07-02 02:58:13.499159,Success,
3404,3007,1,2026-07-06 05:28:02.885794,Success,
3405,3008,1,2026-07-02 17:58:29.828464,Success,
3406,3009,1,2026-07-04 13:06:28.371225,Success,
3407,3010,1,2026-07-05 10:46:11.109212,Success,
3408,3011,1,2026-07-05 07:35:47.169726,Success,
3409,3012,1,2026-07-02 00:01:15.222241,Success,
3410,3013,1,2026-07-03 21:40:13.361554,Failed,Address Issue
3411,3014,1,2026-07-02 07:44:10.462312,Success,
3412,3015,1,2026-07-05 06:38:03.859456,Failed,Vehicle Breakdown
3413,3015,2,2026-07-05 09:24:09.157947,Success,
3414,3016,1,2026-07-02 00:48:01.449087,Failed,None
3415,3016,2,2026-07-02 02:32:29.202182,Success,
3416,3017,1,2026-07-03 22:48:46.183995,Success,
3417,3018,1,2026-07-05 10:19:19.863103,Success,
3418,3019,1,2026-07-03 23:16:51.797328,Success,
3419,3020,1,2026-07-03 16:46:34.120045,Success,
3420,3021,1,2026-07-07 08:32:55.551695,Success,
3421,3022,1,2026-07-03 13:24:33.641336,Success,
3422,3023,1,2026-07-05 02:48:01.141226,Success,
3423,3024,1,2026-07-05 00:33:06.710255,Success,
3424,3025,1,2026-07-03 11:20:59.873355,Success,
3425,3026,1,2026-07-04 20:30:44.874215,Success,
3426,3027,1,2026-07-03 04:22:54.816683,Failed,None
3427,3027,2,2026-07-03 05:17:08.178688,Success,
3428,3028,1,2026-07-05 05:12:12.454356,Success,
3429,3029,1,2026-07-02 08:30:07.248318,Failed,None
3430,3029,2,2026-07-02 08:50:12.127635,Success,
3431,3030,1,2026-07-05 07:36:38.186512,Success,
3432,3031,1,2026-07-02 22:30:41.483814,Success,
3433,3032,1,2026-07-03 16:45:20.005657,Success,
3434,3033,1,2026-07-05 08:56:22.937466,Failed,None
3435,3033,2,2026-07-05 11:54:10.849663,Success,
3436,3034,1,2026-07-05 13:07:42.032400,Success,
3437,3035,1,2026-07-02 13:59:02.836935,Success,
3438,3036,1,2026-07-06 07:12:18.064592,Success,
3439,3037,1,2026-07-06 09:27:35.581596,Success,
3440,3038,1,2026-07-06 06:54:01.960799,Success,
3441,3039,1,2026-07-06 08:52:52.894597,Success,
3442,3040,1,2026-07-03 06:10:20.116980,Failed,None
3443,3040,2,2026-07-03 07:20:50.478414,Success,
3444,3041,1,2026-07-08 23:09:56.773116,Success,
3445,3042,1,2026-07-06 12:45:55.053283,Success,
3446,3043,1,2026-07-03 07:13:20.157653,Success,
3447,3044,1,2026-07-06 17:24:45.311191,Success,
3448,3045,1,2026-07-04 12:55:31.922803,Success,
3449,3046,1,2026-07-06 01:26:04.696875,Failed,None
3450,3046,2,2026-07-06 03:54:41.269926,Success,
3451,3047,1,2026-07-06 04:35:30.751287,Success,
3452,3048,1,2026-07-04 01:15:01.332751,Success,
3453,3049,1,2026-07-06 07:33:23.910125,Success,
3454,3050,1,2026-07-06 03:52:07.300849,Success,
3455,3051,1,2026-07-04 14:18:48.437591,Success,
3456,3052,1,2026-07-05 18:31:24.453211,Success,
3457,3053,1,2026-07-07 00:43:40.029960,Success,
3458,3054,1,2026-07-06 23:44:04.110005,Success,
3459,3055,1,2026-07-06 17:22:47.270242,Success,
3460,3056,1,2026-07-04 17:48:45.999817,Success,
3461,3057,1,2026-07-07 06:43:15.659687,Success,
3462,3058,1,2026-07-07 06:53:20.172198,Failed,None
3463,3058,2,2026-07-07 09:06:01.282184,Success,
3464,3059,1,2026-07-06 15:18:55.186534,Success,
3465,3060,1,2026-07-06 16:25:55.001958,Success,
3466,3061,1,2026-07-05 05:13:12.635599,Success,
3467,3062,1,2026-07-05 03:53:51.076547,Success,
3468,3063,1,2026-07-05 06:57:57.682818,Success,
3469,3064,1,2026-07-05 06:57:12.028885,Success,
3470,3065,1,2026-07-05 17:35:55.449289,Success,
3471,3066,1,2026-07-08 14:13:04.784741,Success,
3472,3067,1,2026-07-06 01:28:41.687554,Success,
3473,3068,1,2026-07-08 17:00:00.529565,Success,
3474,3069,1,2026-07-08 03:10:54.157768,Success,
3475,3070,1,2026-07-08 00:08:24.077515,Success,
3476,3071,1,2026-07-08 07:53:04.334465,Success,
