event_id,shipment_id,event_type,event_at,hub_id
9433,3145,Created,2026-07-09 15:15:00,1
9434,3145,Dispatched,2026-07-09 18:34:05.136945,1
9435,3145,Delivered,2026-07-10 10:00:30.146580,1
9436,3146,Created,2026-07-09 10:15:00,6
9437,3146,Dispatched,2026-07-09 17:13:59.568429,6
9438,3146,Delivered,2026-07-12 02:59:00.021101,6
9439,3147,Created,2026-07-09 17:00:00,2
9440,3147,Dispatched,2026-07-09 21:18:24.878724,2
9441,3147,Delivered,2026-07-10 06:57:44.714304,2
9442,3148,Created,2026-07-09 18:45:00,2
9443,3148,Dispatched,2026-07-09 20:28:58.776008,2
9444,3148,Delivered,2026-07-12 14:30:33.881447,2
9445,3149,Created,2026-07-09 07:15:00,5
9446,3149,Dispatched,2026-07-09 10:03:12.029313,5
9447,3149,Delivered,2026-07-10 07:39:29.425247,5
9448,3150,Created,2026-07-09 09:45:00,4
9449,3150,Dispatched,2026-07-09 16:08:33.350544,4
9450,3150,Delivered,2026-07-10 00:42:46.627806,4
9451,3151,Created,2026-07-10 16:15:00,3
9452,3151,Dispatched,2026-07-10 22:23:16.553206,3
9453,3151,Delivered,2026-07-11 07:35:56.070469,3
9454,3152,Created,2026-07-10 08:00:00,5
9455,3152,Dispatched,2026-07-10 14:48:03.331203,5
9456,3152,Delivered,2026-07-13 03:36:01.927537,5
9457,3153,Created,2026-07-10 15:15:00,6
9458,3153,Dispatched,2026-07-10 21:46:38.638360,6
9459,3153,Delivered,2026-07-11 07:59:28.916734,6
9460,3154,Created,2026-07-10 07:45:00,2
9461,3154,Dispatched,2026-07-10 09:02:06.737841,2
9462,3154,Delivered,2026-07-11 04:23:51.498422,2
9463,3155,Created,2026-07-10 18:15:00,5
9464,3155,Dispatched,2026-07-10 20:26:08.751801,5
9465,3155,Delivered,2026-07-13 14:37:37.961300,5
9466,3156,Created,2026-07-10 16:00:00,2
9467,3156,Dispatched,2026-07-10 21:22:21.735711,2
9468,3156,Delivered,2026-07-11 16:30:11.877939,2
9469,3157,Created,2026-07-10 16:45:00,5
9470,3157,Dispatched,2026-07-10 21:51:09.592068,5
9471,3157,Delivered,2026-07-10 12:25:28.567241,5
9472,3158,Created,2026-07-10 11:15:00,4
9473,3158,Dispatched,2026-07-10 16:26:22.063894,4
9474,3158,Delivered,2026-07-13 09:36:36.753421,4
9475,3159,Created,2026-07-10 10:00:00,3
9476,3159,Dispatched,2026-07-10 13:14:18.537457,3
9477,3159,Delivery Failed,2026-07-12 18:44:03.384860,3
9478,3160,Created,2026-07-10 15:45:00,2
9479,3160,Dispatched,2026-07-10 22:35:16.882715,2
9480,3160,Delivered,2026-07-13 08:45:57.032156,2
9481,3161,Created,2026-07-10 07:00:00,3
9482,3161,Dispatched,2026-07-10 11:41:58.019248,3
9483,3161,Delivered,2026-07-12 13:48:58.948711,3
9484,3162,Created,2026-07-10 12:30:00,3
9485,3162,Dispatched,2026-07-10 19:05:16.905218,3
9486,3162,Delivered,2026-07-13 02:38:00.635086,3
9487,3163,Created,2026-07-10 10:30:00,2
9488,3163,Dispatched,2026-07-10 12:55:19.336057,2
9489,3163,Delivered,2026-07-10 23:56:57.184949,2
9490,3164,Created,2026-07-10 16:15:00,1
9491,3164,Dispatched,2026-07-10 22:49:22.732445,1
9492,3164,Delivered,2026-07-11 05:01:11.583640,1
9493,3165,Created,2026-07-10 17:15:00,1
9494,3165,Dispatched,2026-07-10 19:50:18.656367,1
9495,3165,Delivered,2026-07-11 11:05:40.853838,1
9496,3166,Created,2026-07-11 15:45:00,4
9497,3166,Dispatched,2026-07-11 22:30:21.061517,4
9498,3166,Delivered,2026-07-11 13:22:02.575984,4
9499,3167,Created,2026-07-11 07:15:00,4
9500,3167,Dispatched,2026-07-11 10:56:15.544609,4
9501,3167,Delivered,2026-07-13 14:45:25.186945,4
9502,3168,Created,2026-07-11 17:15:00,5
9503,3168,Dispatched,2026-07-11 19:40:15.431096,5
9504,3168,Delivered,2026-07-12 13:56:34.428728,5
9505,3169,Created,2026-07-11 10:15:00,4
9506,3169,Dispatched,2026-07-11 16:30:25.049361,4
9507,3169,Delivered,2026-07-12 07:35:53.522654,4
9508,3170,Created,2026-07-11 10:15:00,5
9509,3170,Dispatched,2026-07-11 15:08:14.752802,5
9510,3170,Delivered,2026-07-12 07:00:30.963508,5
9511,3171,Created,2026-07-11 14:30:00,1
9512,3171,Dispatched,2026-07-11 20:57:05.810796,1
9513,3171,Delivered,2026-07-14 06:01:53.263981,1
9514,3172,Created,2026-07-11 11:00:00,6
9515,3172,Dispatched,2026-07-11 17:14:08.502395,6
9516,3172,Delivered,2026-07-14 03:46:11.132173,6
9517,3173,Created,2026-07-11 08:45:00,3
9518,3173,Dispatched,2026-07-11 13:31:36.412728,3
9519,3173,Delivered,2026-07-14 07:07:55.186898,3
9520,3174,Created,2026-07-11 14:30:00,2
9521,3174,Dispatched,2026-07-11 16:22:08.667234,2
9522,3174,Delivered,2026-07-12 03:12:10.736040,2
9523,3175,Created,2026-07-11 08:30:00,5
9524,3175,Dispatched,2026-07-11 14:16:37.948824,5
9525,3175,Delivered,2026-07-13 16:52:48.019192,5
9526,3176,Created,2026-07-11 12:30:00,1
9527,3176,Dispatched,2026-07-11 15:50:54.519523,1
9528,3176,Delivered,2026-07-13 19:44:32.762498,1
9529,3177,Created,2026-07-11 17:45:00,1
9530,3177,Dispatched,2026-07-11 21:58:29.254871,1
9531,3177,Delivered,2026-07-12 19:24:59.858861,1
9532,3178,Created,2026-07-11 16:15:00,1
9533,3178,Dispatched,2026-07-11 17:39:45.850449,1
9534,3178,Delivered,2026-07-14 12:04:24.141867,1
9535,3179,Created,2026-07-11 08:45:00,1
9536,3179,Dispatched,2026-07-11 10:53:48.497421,1
9537,3179,Delivered,2026-07-12 02:46:06.892761,1
9538,3180,Created,2026-07-11 11:15:00,2
9539,3180,Dispatched,2026-07-11 15:07:36.857125,2
9540,3180,Delivered,2026-07-14 05:38:15.460808,2
9541,3181,Created,2026-07-11 08:00:00,1
9542,3181,Dispatched,2026-07-11 11:49:05.798482,1
9543,3181,Delivered,2026-07-13 14:24:55.493861,1
9544,3182,Created,2026-07-11 08:45:00,1
9545,3182,Dispatched,2026-07-11 14:26:56.910089,1
9546,3182,Delivered,2026-07-13 18:36:54.757245,1
9547,3183,Created,2026-07-11 17:00:00,2
9548,3183,Dispatched,2026-07-11 18:08:54.812666,2
9549,3183,Delivered,2026-07-12 21:54:52.198914,2
9550,3184,Created,2026-07-11 18:45:00,1
9551,3184,Dispatched,2026-07-11 23:09:58.369899,1
9552,3184,Delivered,2026-07-12 01:02:23.503980,1
9553,3185,Created,2026-07-11 11:15:00,6
9554,3185,Dispatched,2026-07-11 17:18:16.199630,6
9555,3185,Delivered,2026-07-14 06:41:55.795808,6
9556,3186,Created,2026-07-12 07:45:00,2
9557,3186,Dispatched,2026-07-12 09:46:04.285662,2
9558,3186,Delivered,2026-07-12 01:18:58.647070,2
9559,3187,Created,2026-07-12 11:30:00,1
9560,3187,Dispatched,2026-07-12 17:01:22.185460,1
9561,3187,Delivered,2026-07-14 19:19:11.671935,1
9562,3188,Created,2026-07-12 08:00:00,1
9563,3188,Dispatched,2026-07-12 09:34:20.688426,1
9564,3188,Delivered,2026-07-13 01:15:02.116292,1
9565,3189,Created,2026-07-12 09:45:00,6
9566,3189,Dispatched,2026-07-12 11:47:03.643847,6
9567,3189,Delivery Failed,2026-07-13 13:34:38.263430,6
9568,3190,Created,2026-07-12 09:00:00,6
9569,3190,Dispatched,2026-07-12 10:16:29.739561,6
9570,3190,Delivered,2026-07-13 03:40:22.453982,6
9571,3191,Created,2026-07-12 10:45:00,1
9572,3191,Dispatched,2026-07-12 13:31:56.670758,1
9573,3191,Delivered,2026-07-13 14:21:42.592279,1
9574,3192,Created,2026-07-12 17:00:00,3
9575,3192,Dispatched,2026-07-12 23:49:37.986850,3
9576,3192,Delivery Failed,2026-07-15 06:41:03.656697,3
9577,3193,Created,2026-07-12 15:45:00,1
9578,3193,Dispatched,2026-07-12 17:32:01.631504,1
9579,3193,Delivered,2026-07-13 00:04:19.148413,1
9580,3194,Created,2026-07-12 12:15:00,5
9581,3194,Dispatched,2026-07-12 14:20:03.870520,5
9582,3194,Delivered,2026-07-13 07:40:35.359698,5
9583,3195,Created,2026-07-12 15:30:00,1
9584,3195,Dispatched,2026-07-12 18:00:22.730630,1
9585,3195,Delivered,2026-07-15 00:19:03.933796,1
9586,3196,Created,2026-07-12 07:15:00,3
9587,3196,Dispatched,2026-07-12 12:23:18.607011,3
9588,3196,Delivered,2026-07-14 20:56:33.960311,3
9589,3197,Created,2026-07-13 13:45:00,1
9590,3197,Dispatched,2026-07-13 19:55:28.789684,1
9591,3197,Delivered,2026-07-14 07:43:47.937064,1
9592,3198,Created,2026-07-13 07:15:00,2
9593,3198,Dispatched,2026-07-13 12:11:58.630409,2
9594,3198,Delivered,2026-07-16 03:33:49.835869,2
9595,3199,Created,2026-07-13 17:15:00,2
9596,3199,Dispatched,2026-07-13 22:41:25.981575,2
9597,3199,Delivered,2026-07-14 23:57:34.501632,2
9598,3200,Created,2026-07-13 17:15:00,2
9599,3200,Dispatched,2026-07-13 22:25:59.682445,2
9600,3200,Delivered,2026-07-16 03:13:06.588428,2
9601,3201,Created,2026-07-13 09:00:00,1
9602,3201,Dispatched,2026-07-13 12:55:08.084611,1
9603,3201,Delivered,2026-07-16 01:20:17.755680,1
9604,3202,Created,2026-07-13 17:30:00,3
9605,3202,Dispatched,2026-07-13 21:25:29.131006,3
9606,3202,Delivered,2026-07-16 04:44:57.305008,3
9607,3203,Created,2026-07-13 17:30:00,1
9608,3203,Dispatched,2026-07-13 21:30:27.378618,1
9609,3203,Delivered,2026-07-15 15:28:59.607754,1
9610,3204,Created,2026-07-13 14:30:00,1
9611,3204,Dispatched,2026-07-13 18:08:10.978773,1
9612,3204,Delivered,2026-07-14 07:26:48.918944,1
9613,3205,Created,2026-07-13 16:45:00,2
9614,3205,Dispatched,2026-07-13 21:21:21.800920,2
9615,3205,Delivered,2026-07-14 12:08:58.476603,2
9616,3206,Created,2026-07-13 15:45:00,1
9617,3206,Dispatched,2026-07-13 21:22:10.135476,1
9618,3206,Delivered,2026-07-16 03:34:07.837257,1
9619,3207,Created,2026-07-13 11:30:00,5
9620,3207,Dispatched,2026-07-13 16:51:15.826690,5
9621,3207,Delivered,2026-07-14 10:30:01.802613,5
9622,3208,Created,2026-07-13 15:15:00,2
9623,3208,Dispatched,2026-07-13 21:45:59.953107,2
9624,3208,Delivered,2026-07-16 08:17:36.895117,2
9625,3209,Created,2026-07-13 07:15:00,2
9626,3209,Dispatched,2026-07-13 11:03:43.688963,2
9627,3209,Delivered,2026-07-15 17:23:28.132864,2
9628,3210,Created,2026-07-13 13:00:00,2
9629,3210,Dispatched,2026-07-13 17:25:31.021286,2
9630,3210,Delivered,2026-07-16 03:23:03.757366,2
9631,3211,Created,2026-07-13 12:15:00,2
9632,3211,Dispatched,2026-07-13 14:09:26.781268,2
9633,3211,Delivered,2026-07-14 04:59:31.726969,2
9634,3212,Created,2026-07-13 10:15:00,1
9635,3212,Dispatched,2026-07-13 14:33:44.455392,1
9636,3212,Delivered,2026-07-14 09:28:57.427875,1
9637,3213,Created,2026-07-13 09:45:00,5
9638,3213,Dispatched,2026-07-13 12:55:29.833929,5
9639,3213,Delivered,2026-07-16 02:22:02.480217,5
9640,3214,Created,2026-07-13 15:15:00,2
9641,3214,Dispatched,2026-07-13 19:28:38.656607,2
9642,3214,Delivered,2026-07-16 10:46:12.854361,2
9643,3215,Created,2026-07-13 09:00:00,3
9644,3215,Dispatched,2026-07-13 15:17:18.514523,3
9645,3215,Delivered,2026-07-13 03:48:13.622113,3
9646,3216,Created,2026-07-13 10:00:00,5
9647,3216,Dispatched,2026-07-13 13:19:41.164720,5
9648,3216,Delivered,2026-07-14 05:38:43.043640,5
9649,3217,Created,2026-07-14 18:30:00,2
9650,3217,Dispatched,2026-07-15 00:08:23.917238,2
9651,3217,Delivered,2026-07-17 13:33:32.066049,2
9652,3218,Created,2026-07-14 10:15:00,1
9653,3218,Dispatched,2026-07-14 16:22:21.456043,1
9654,3218,Delivered,2026-07-17 02:13:35.265772,1
9655,3219,Created,2026-07-14 11:45:00,2
9656,3219,Dispatched,2026-07-14 16:51:07.008615,2
9657,3219,Delivered,2026-07-17 04:36:57.902835,2
9658,3220,Created,2026-07-14 16:45:00,2
9659,3220,Dispatched,2026-07-14 20:22:48.923915,2
9660,3220,Delivered,2026-07-14 10:05:28.014782,2
9661,3221,Created,2026-07-14 12:30:00,6
9662,3221,Dispatched,2026-07-14 13:31:03.474442,6
9663,3221,Delivered,2026-07-16 19:53:21.185504,6
9664,3222,Created,2026-07-14 16:45:00,1
9665,3222,Dispatched,2026-07-14 20:19:46.190176,1
9666,3222,Delivered,2026-07-17 06:29:50.148474,1
9667,3223,Created,2026-07-14 15:00:00,1
9668,3223,Dispatched,2026-07-14 20:22:00.125878,1
9669,3223,Delivered,2026-07-17 10:52:53.863450,1
9670,3224,Created,2026-07-14 16:30:00,3
9671,3224,Dispatched,2026-07-14 23:10:27.810296,3
9672,3224,Delivered,2026-07-18 10:05:20.451484,3
9673,3225,Created,2026-07-14 15:30:00,3
9674,3225,Dispatched,2026-07-14 20:40:27.452221,3
9675,3225,Delivered,2026-07-15 18:39:33.000733,3
9676,3226,Created,2026-07-14 10:30:00,3
9677,3226,Dispatched,2026-07-14 14:45:36.605879,3
9678,3226,Delivery Failed,2026-07-16 22:52:15.264101,3
9679,3227,Created,2026-07-14 09:45:00,4
9680,3227,Dispatched,2026-07-14 11:22:12.287271,4
9681,3227,Delivered,2026-07-15 01:34:00.723289,4
9682,3228,Created,2026-07-14 12:45:00,1
9683,3228,Dispatched,2026-07-14 19:13:53.550461,1
9684,3228,Delivered,2026-07-16 21:26:08.471533,1
9685,3229,Created,2026-07-15 17:45:00,3
9686,3229,Dispatched,2026-07-15 22:58:17.939055,3
9687,3229,Delivered,2026-07-18 01:02:02.561210,3
9688,3230,Created,2026-07-15 11:00:00,2
9689,3230,Dispatched,2026-07-15 14:15:22.644577,2
9690,3230,Delivered,2026-07-16 08:50:58.603760,2
9691,3231,Created,2026-07-15 12:00:00,1
9692,3231,Dispatched,2026-07-15 18:28:35.960540,1
9693,3231,Delivered,2026-07-18 09:37:00.663801,1
9694,3232,Created,2026-07-15 17:45:00,3
9695,3232,Dispatched,2026-07-15 21:31:38.041412,3
9696,3232,Delivered,2026-07-18 08:31:25.076669,3
9697,3233,Created,2026-07-15 14:30:00,6
9698,3233,Dispatched,2026-07-15 20:43:55.880298,6
9699,3233,Delivered,2026-07-18 05:29:44.781398,6
9700,3234,Created,2026-07-15 10:45:00,2
9701,3234,Dispatched,2026-07-15 16:56:25.627237,2
9702,3234,Delivered,2026-07-15 16:16:28.316572,2
9703,3235,Created,2026-07-15 12:45:00,1
9704,3235,Dispatched,2026-07-15 17:36:10.229116,1
9705,3235,Delivered,2026-07-16 15:30:19.412296,1
9706,3236,Created,2026-07-15 07:45:00,1
9707,3236,Dispatched,2026-07-15 13:53:13.910134,1
9708,3236,Delivered,2026-07-15 03:42:31.023242,1
9709,3237,Created,2026-07-15 16:30:00,2
9710,3237,Dispatched,2026-07-15 19:14:41.627559,2
9711,3237,Delivered,2026-07-17 22:33:59.558894,2
9712,3238,Created,2026-07-15 07:15:00,2
9713,3238,Dispatched,2026-07-15 11:37:53.272333,2
9714,3238,Delivered,2026-07-18 01:38:49.072532,2
9715,3239,Created,2026-07-15 10:00:00,1
9716,3239,Dispatched,2026-07-15 15:50:32.716502,1
9717,3239,Delivered,2026-07-18 07:01:49.561911,1
9718,3240,Created,2026-07-15 16:45:00,6
9719,3240,Dispatched,2026-07-15 21:22:54.437195,6
9720,3240,Delivered,2026-07-16 04:55:42.039339,6
9721,3241,Created,2026-07-16 12:00:00,3
9722,3241,Dispatched,2026-07-16 16:05:42.359856,3
9723,3241,Delivered,2026-07-17 03:14:10.109709,3
9724,3242,Created,2026-07-16 11:00:00,3
9725,3242,Dispatched,2026-07-16 13:19:44.971407,3
9726,3242,Delivered,2026-07-17 03:55:41.773851,3
9727,3243,Created,2026-07-16 15:30:00,1
9728,3243,Dispatched,2026-07-16 22:24:12.523606,1
9729,3243,Delivered,2026-07-17 13:57:35.636277,1
9730,3244,Created,2026-07-16 15:00:00,1
9731,3244,Dispatched,2026-07-16 21:59:20.889368,1
9732,3244,Delivered,2026-07-17 16:59:09.133509,1
9733,3245,Created,2026-07-16 07:30:00,1
9734,3245,Dispatched,2026-07-16 14:13:44.971265,1
9735,3245,Delivered,2026-07-20 18:56:59.980019,1
9736,3246,Created,2026-07-16 14:00:00,1
9737,3246,Dispatched,2026-07-16 17:36:23.248026,1
9738,3246,Delivery Failed,2026-07-18 22:38:54.409313,1
9739,3247,Created,2026-07-16 14:00:00,1
9740,3247,Dispatched,2026-07-16 18:29:13.325056,1
9741,3247,Delivered,2026-07-19 15:37:31.091252,1
9742,3248,Created,2026-07-16 08:30:00,2
9743,3248,Dispatched,2026-07-16 13:21:53.181647,2
9744,3248,Delivered,2026-07-19 06:35:39.928886,2
9745,3249,Created,2026-07-16 11:00:00,4
9746,3249,Dispatched,2026-07-16 15:40:02.457077,4
9747,3249,Delivered,2026-07-17 10:34:33.949486,4
9748,3250,Created,2026-07-16 16:00:00,3
9749,3250,Dispatched,2026-07-16 18:03:46.093280,3
9750,3250,Delivered,2026-07-19 01:12:12.203938,3
9751,3251,Created,2026-07-16 08:15:00,6
9752,3251,Dispatched,2026-07-16 10:35:11.193393,6
9753,3251,Delivered,2026-07-17 08:04:22.170165,6
9754,3252,Created,2026-07-16 18:45:00,1
9755,3252,Dispatched,2026-07-16 21:41:54.114731,1
9756,3252,Delivered,2026-07-17 20:38:43.600846,1
9757,3253,Created,2026-07-16 18:30:00,2
9758,3253,Dispatched,2026-07-16 20:17:59.654596,2
9759,3253,Delivered,2026-07-19 07:38:36.531428,2
9760,3254,Created,2026-07-16 09:45:00,4
9761,3254,Dispatched,2026-07-16 16:21:41.642530,4
9762,3254,Delivered,2026-07-17 04:47:29.374837,4
9763,3255,Created,2026-07-16 16:00:00,6
9764,3255,Dispatched,2026-07-16 17:21:24.630939,6
9765,3255,Delivered,2026-07-19 12:50:44.420126,6
9766,3256,Created,2026-07-16 10:45:00,5
9767,3256,Dispatched,2026-07-16 14:10:42.849971,5
9768,3256,Delivered,2026-07-18 18:30:13.648236,5
9769,3257,Created,2026-07-17 07:30:00,1
9770,3257,Dispatched,2026-07-17 14:15:09.363735,1
9771,3257,Delivered,2026-07-18 09:47:20.298227,1
9772,3258,Created,2026-07-17 16:00:00,1
9773,3258,Dispatched,2026-07-17 22:32:42.034607,1
9774,3258,Delivered,2026-07-18 15:32:43.947376,1
9775,3259,Created,2026-07-17 18:30:00,5
9776,3259,Dispatched,2026-07-17 22:24:22.963833,5
9777,3259,Delivered,2026-07-18 13:37:18.240419,5
9778,3260,Created,2026-07-17 13:30:00,3
9779,3260,Dispatched,2026-07-17 15:09:28.491722,3
9780,3260,Delivered,2026-07-20 03:20:49.248210,3
9781,3261,Created,2026-07-17 10:45:00,5
9782,3261,Dispatched,2026-07-17 17:35:04.090424,5
9783,3261,Delivered,2026-07-19 16:45:53.206492,5
9784,3262,Created,2026-07-17 12:15:00,3
9785,3262,Dispatched,2026-07-17 15:58:55.851578,3
9786,3262,Delivered,2026-07-19 18:54:07.221923,3
9787,3263,Created,2026-07-17 11:15:00,2
9788,3263,Dispatched,2026-07-17 16:55:27.841326,2
9789,3263,Delivered,2026-07-18 07:07:12.502756,2
9790,3264,Created,2026-07-17 13:00:00,4
9791,3264,Dispatched,2026-07-17 17:11:20.706652,4
9792,3264,Delivered,2026-07-20 08:24:30.019593,4
9793,3265,Created,2026-07-17 07:15:00,4
9794,3265,Dispatched,2026-07-17 13:37:08.379275,4
9795,3265,Delivered,2026-07-20 02:41:02.278226,4
9796,3266,Created,2026-07-17 11:30:00,1
9797,3266,Dispatched,2026-07-17 14:15:01.991664,1
9798,3266,Delivered,2026-07-20 03:28:01.245204,1
9799,3267,Created,2026-07-17 11:15:00,1
9800,3267,Dispatched,2026-07-17 13:51:06.282383,1
9801,3267,Delivered,2026-07-20 05:44:37.635115,1
9802,3268,Created,2026-07-17 07:00:00,3
9803,3268,Dispatched,2026-07-17 13:39:08.338292,3
9804,3268,Delivered,2026-07-18 02:20:20.788815,3
9805,3269,Created,2026-07-17 17:45:00,1
9806,3269,Dispatched,2026-07-17 21:15:34.868069,1
9807,3269,Delivered,2026-07-20 09:19:14.464992,1
9808,3270,Created,2026-07-17 13:45:00,4
9809,3270,Dispatched,2026-07-17 18:06:41.035680,4
9810,3270,Delivered,2026-07-18 16:39:27.204895,4
9811,3271,Created,2026-07-17 18:45:00,1
9812,3271,Dispatched,2026-07-18 01:02:40.775967,1
9813,3271,Delivered,2026-07-22 09:22:15.767807,1
9814,3272,Created,2026-07-17 11:15:00,3
9815,3272,Dispatched,2026-07-17 12:16:37.561757,3
9816,3272,Delivered,2026-07-18 07:35:25.582809,3
9817,3273,Created,2026-07-17 14:30:00,1
9818,3273,Dispatched,2026-07-17 16:20:55.734967,1
9819,3273,Delivered,2026-07-18 09:47:54.221033,1
9820,3274,Created,2026-07-17 11:00:00,1
9821,3274,Dispatched,2026-07-17 13:21:08.625719,1
9822,3274,Delivered,2026-07-18 02:22:28.982980,1
9823,3275,Created,2026-07-17 09:30:00,6
9824,3275,Dispatched,2026-07-17 10:33:46.585678,6
9825,3275,Delivered,2026-07-18 06:29:38.953419,6
9826,3276,Created,2026-07-17 13:15:00,6
9827,3276,Dispatched,2026-07-17 16:16:30.356570,6
9828,3276,Delivered,2026-07-20 01:44:54.093459,6
9829,3277,Created,2026-07-18 08:00:00,2
9830,3277,Dispatched,2026-07-18 14:30:19.307683,2
9831,3277,Delivered,2026-07-21 02:45:13.202157,2
9832,3278,Created,2026-07-18 10:45:00,1
9833,3278,Dispatched,2026-07-18 15:53:07.561359,1
9834,3278,Delivered,2026-07-21 05:38:39.562055,1
9835,3279,Created,2026-07-18 08:15:00,5
9836,3279,Dispatched,2026-07-18 15:03:55.255498,5
9837,3279,Delivered,2026-07-19 03:58:19.345595,5
9838,3280,Created,2026-07-18 11:00:00,5
9839,3280,Dispatched,2026-07-18 13:23:04.130813,5
9840,3280,Delivered,2026-07-20 22:22:26.202718,5
9841,3281,Created,2026-07-18 10:15:00,2
9842,3281,Dispatched,2026-07-18 14:24:07.548540,2
9843,3281,Delivered,2026-07-19 12:00:35.000718,2
9844,3282,Created,2026-07-18 17:15:00,5
9845,3282,Dispatched,2026-07-19 00:00:41.889169,5
9846,3282,Delivered,2026-07-21 02:37:55.748915,5
9847,3283,Created,2026-07-18 14:45:00,1
9848,3283,Dispatched,2026-07-18 17:37:43.344392,1
9849,3283,Delivered,2026-07-21 06:59:27.688315,1
9850,3284,Created,2026-07-18 14:45:00,6
9851,3284,Dispatched,2026-07-18 18:56:49.413876,6
9852,3284,Delivered,2026-07-21 03:59:45.536524,6
9853,3285,Created,2026-07-18 17:00:00,3
9854,3285,Dispatched,2026-07-18 18:57:17.386229,3
9855,3285,Delivered,2026-07-23 03:33:47.337195,3
9856,3286,Created,2026-07-18 14:30:00,4
9857,3286,Dispatched,2026-07-18 17:00:35.646670,4
9858,3286,Delivered,2026-07-20 04:47:52.836524,4
9859,3287,Created,2026-07-18 18:30:00,2
9860,3287,Dispatched,2026-07-19 00:24:53.977693,2
9861,3287,Delivered,2026-07-21 16:41:03.086316,2
9862,3288,Created,2026-07-18 12:15:00,4
9863,3288,Dispatched,2026-07-18 15:20:13.262878,4
9864,3288,Delivered,2026-07-19 02:06:08.716407,4
9865,3289,Created,2026-07-18 07:30:00,6
9866,3289,Dispatched,2026-07-18 10:56:18.753044,6
9867,3289,Delivered,2026-07-19 01:38:03.050928,6
9868,3290,Created,2026-07-18 12:00:00,6
9869,3290,Dispatched,2026-07-18 13:23:50.272275,6
9870,3290,Delivered,2026-07-19 12:23:50.562451,6
9871,3291,Created,2026-07-18 16:30:00,3
9872,3291,Dispatched,2026-07-18 18:45:46.016855,3
9873,3291,Delivered,2026-07-21 13:39:31.924037,3
9874,3292,Created,2026-07-18 11:45:00,4
9875,3292,Dispatched,2026-07-18 18:19:49.778796,4
9876,3292,Delivered,2026-07-19 04:48:55.014449,4
9877,3293,Created,2026-07-18 14:30:00,1
9878,3293,Dispatched,2026-07-18 17:33:22.474609,1
9879,3293,Delivered,2026-07-21 05:41:29.280127,1
9880,3294,Created,2026-07-19 17:15:00,4
9881,3294,Dispatched,2026-07-19 21:28:41.393652,4
9882,3294,Delivered,2026-07-20 13:35:36.009034,4
9883,3295,Created,2026-07-19 16:30:00,1
9884,3295,Dispatched,2026-07-19 17:41:48.268659,1
9885,3295,Delivered,2026-07-19 19:05:18.733852,1
9886,3296,Created,2026-07-19 18:30:00,1
9887,3296,Dispatched,2026-07-20 00:18:44.187221,1
9888,3296,Delivered,2026-07-22 08:55:12.548896,1
9889,3297,Created,2026-07-19 15:15:00,2
9890,3297,Dispatched,2026-07-19 19:10:03.068971,2
9891,3297,Delivered,2026-07-22 07:27:22.264129,2
9892,3298,Created,2026-07-19 16:00:00,1
9893,3298,Dispatched,2026-07-19 21:14:58.759692,1
9894,3298,Delivered,2026-07-20 15:26:40.898415,1
9895,3299,Created,2026-07-19 14:15:00,5
9896,3299,Dispatched,2026-07-19 15:44:14.195553,5
9897,3299,Delivered,2026-07-19 19:16:04.412840,5
9898,3300,Created,2026-07-19 17:45:00,1
9899,3300,Dispatched,2026-07-19 20:00:56.890679,1
9900,3300,Delivered,2026-07-22 13:54:35.192182,1
9901,3301,Created,2026-07-19 13:45:00,5
9902,3301,Dispatched,2026-07-19 18:40:32.656662,5
9903,3301,Delivered,2026-07-22 02:10:53.500092,5
9904,3302,Created,2026-07-19 07:45:00,1
9905,3302,Dispatched,2026-07-19 12:27:24.042626,1
9906,3302,Delivered,2026-07-22 05:59:52.249841,1
9907,3303,Created,2026-07-19 11:15:00,6
9908,3303,Dispatched,2026-07-19 14:14:50.453222,6
9909,3303,Delivered,2026-07-21 16:15:31.251851,6
9910,3304,Created,2026-07-19 16:00:00,3
9911,3304,Dispatched,2026-07-19 17:11:39.484746,3
9912,3304,Delivered,2026-07-20 06:54:34.027071,3
9913,3305,Created,2026-07-19 17:30:00,1
9914,3305,Dispatched,2026-07-19 22:24:08.278578,1
9915,3305,Delivered,2026-07-20 11:23:48.300334,1
9916,3306,Created,2026-07-19 15:45:00,6
9917,3306,Dispatched,2026-07-19 22:10:41.091001,6
9918,3306,Delivered,2026-07-20 05:39:49.940530,6
9919,3307,Created,2026-07-19 17:15:00,5
9920,3307,Dispatched,2026-07-19 23:17:20.835072,5
9921,3307,Delivered,2026-07-22 00:32:54.240635,5
9922,3308,Created,2026-07-19 15:15:00,1
9923,3308,Dispatched,2026-07-19 21:36:39.025502,1
9924,3308,Delivered,2026-07-22 16:08:50.128937,1
9925,3309,Created,2026-07-19 10:15:00,1
9926,3309,Dispatched,2026-07-19 14:47:28.601012,1
9927,3309,Delivered,2026-07-20 08:16:12.117539,1
9928,3310,Created,2026-07-19 17:30:00,1
9929,3310,Dispatched,2026-07-19 20:37:08.295631,1
9930,3310,Delivered,2026-07-22 14:08:18.474342,1
9931,3311,Created,2026-07-19 14:15:00,2
9932,3311,Dispatched,2026-07-19 18:38:22.986509,2
9933,3311,Delivered,2026-07-20 04:38:24.722336,2
9934,3312,Created,2026-07-19 09:45:00,6
9935,3312,Dispatched,2026-07-19 15:12:48.313495,6
9936,3312,Delivered,2026-07-20 13:55:09.143644,6
