payment_id,member_id,billing_month,amount,payment_status
14769,950,2026-02-01,56.0,Paid
14770,950,2026-03-01,56.0,Paid
14771,950,2026-04-01,56.0,Paid
14772,950,2026-05-01,56.0,Paid
14773,950,2026-06-01,56.0,Paid
14774,950,2026-07-01,56.0,Paid
14775,951,2024-09-01,64.0,Failed
14776,951,2024-10-01,64.0,Paid
14777,952,2024-04-01,56.0,Paid
14778,952,2024-05-01,56.0,Paid
14779,952,2024-06-01,56.0,Paid
14780,952,2024-07-01,56.0,Paid
14781,952,2024-08-01,56.0,Paid
14782,952,2024-09-01,56.0,Paid
14783,952,2024-10-01,56.0,Paid
14784,952,2024-11-01,56.0,Paid
14785,952,2024-12-01,56.0,Paid
14786,952,2025-01-01,56.0,Paid
14787,952,2025-02-01,56.0,Paid
14788,952,2025-03-01,56.0,Paid
14789,952,2025-04-01,56.0,Paid
14790,952,2025-05-01,56.0,Paid
14791,952,2025-06-01,56.0,Paid
14792,952,2025-07-01,56.0,Paid
14793,952,2025-08-01,56.0,Paid
14794,952,2025-09-01,56.0,Paid
14795,952,2025-10-01,56.0,Paid
14796,952,2025-11-01,56.0,Paid
14797,952,2025-12-01,56.0,Paid
14798,952,2026-01-01,56.0,Paid
14799,952,2026-02-01,56.0,Paid
14800,952,2026-03-01,56.0,Paid
14801,952,2026-04-01,56.0,Paid
14802,952,2026-05-01,56.0,Paid
14803,952,2026-06-01,56.0,Paid
14804,952,2026-07-01,56.0,Paid
14805,953,2025-08-01,45.0,Paid
14806,953,2025-09-01,45.0,Paid
14807,953,2025-10-01,45.0,Paid
14808,953,2025-11-01,45.0,Paid
14809,953,2025-12-01,45.0,Paid
14810,953,2026-01-01,45.0,Paid
14811,953,2026-02-01,45.0,Paid
14812,953,2026-03-01,45.0,Paid
14813,953,2026-04-01,45.0,Paid
14814,953,2026-05-01,45.0,Paid
14815,953,2026-06-01,45.0,Paid
14816,953,2026-07-01,45.0,Paid
14817,954,2024-02-01,39.0,Paid
14818,954,2024-03-01,39.0,Paid
14819,954,2024-04-01,39.0,Paid
14820,954,2024-05-01,39.0,Paid
14821,954,2024-06-01,39.0,Paid
14822,954,2024-07-01,39.0,Paid
14823,954,2024-08-01,39.0,Failed
14824,954,2024-09-01,39.0,Paid
14825,954,2024-10-01,39.0,Paid
14826,954,2024-11-01,39.0,Failed
14827,954,2024-12-01,39.0,Paid
14828,954,2025-01-01,39.0,Paid
14829,954,2025-02-01,39.0,Paid
14830,954,2025-03-01,39.0,Paid
14831,954,2025-04-01,39.0,Paid
14832,954,2025-05-01,39.0,Paid
14833,954,2025-06-01,39.0,Paid
14834,954,2025-07-01,39.0,Paid
14835,954,2025-08-01,39.0,Paid
14836,954,2025-09-01,39.0,Paid
14837,954,2025-10-01,39.0,Paid
14838,954,2025-11-01,39.0,Paid
14839,954,2025-12-01,39.0,Paid
14840,954,2026-01-01,39.0,Paid
14841,954,2026-02-01,39.0,Paid
14842,954,2026-03-01,39.0,Paid
14843,954,2026-04-01,39.0,Paid
14844,954,2026-05-01,39.0,Paid
14845,954,2026-06-01,39.0,Paid
14846,954,2026-07-01,39.0,Paid
14847,955,2026-02-01,39.0,Paid
14848,955,2026-03-01,39.0,Paid
14849,955,2026-04-01,39.0,Paid
14850,956,2024-10-01,64.0,Paid
14851,956,2024-11-01,64.0,Paid
14852,956,2024-12-01,64.0,Failed
14853,956,2025-01-01,64.0,Paid
14854,956,2025-02-01,64.0,Paid
14855,956,2025-03-01,64.0,Paid
14856,956,2025-04-01,64.0,Failed
14857,956,2025-05-01,64.0,Failed
14858,956,2025-06-01,64.0,Paid
14859,956,2025-07-01,64.0,Paid
14860,956,2025-08-01,64.0,Paid
14861,956,2025-09-01,64.0,Paid
14862,956,2025-10-01,64.0,Paid
14863,956,2025-11-01,64.0,Paid
14864,956,2025-12-01,64.0,Paid
14865,956,2026-01-01,64.0,Failed
14866,956,2026-02-01,64.0,Paid
14867,956,2026-03-01,64.0,Paid
14868,956,2026-04-01,64.0,Failed
14869,956,2026-05-01,64.0,Paid
14870,956,2026-06-01,64.0,Paid
14871,956,2026-07-01,64.0,Paid
14872,957,2024-05-01,64.0,Paid
14873,957,2024-06-01,64.0,Paid
14874,957,2024-07-01,64.0,Paid
14875,957,2024-08-01,64.0,Paid
14876,957,2024-09-01,64.0,Paid
14877,957,2024-10-01,64.0,Paid
14878,957,2024-11-01,64.0,Paid
14879,957,2024-12-01,64.0,Paid
14880,957,2025-01-01,64.0,Paid
14881,957,2025-02-01,64.0,Paid
14882,957,2025-03-01,64.0,Paid
14883,957,2025-04-01,64.0,Paid
14884,957,2025-05-01,64.0,Paid
14885,957,2025-06-01,64.0,Paid
14886,957,2025-07-01,64.0,Paid
14887,957,2025-08-01,64.0,Paid
14888,957,2025-09-01,64.0,Failed
14889,957,2025-10-01,64.0,Paid
14890,957,2025-11-01,64.0,Paid
14891,957,2025-12-01,64.0,Failed
14892,957,2026-01-01,64.0,Paid
14893,957,2026-02-01,64.0,Paid
14894,957,2026-03-01,64.0,Paid
14895,957,2026-04-01,64.0,Paid
14896,957,2026-05-01,64.0,Paid
14897,957,2026-06-01,64.0,Paid
14898,957,2026-07-01,64.0,Paid
14899,958,2026-02-01,64.0,Paid
14900,958,2026-03-01,64.0,Paid
14901,958,2026-04-01,64.0,Paid
14902,958,2026-05-01,64.0,Failed
14903,958,2026-06-01,64.0,Paid
14904,959,2025-03-01,64.0,Paid
14905,959,2025-04-01,64.0,Paid
14906,959,2025-05-01,64.0,Paid
14907,959,2025-06-01,64.0,Paid
14908,959,2025-07-01,64.0,Paid
14909,959,2025-08-01,64.0,Paid
14910,959,2025-09-01,64.0,Paid
14911,959,2025-10-01,64.0,Paid
14912,959,2025-11-01,64.0,Paid
14913,960,2025-08-01,45.0,Paid
14914,960,2025-09-01,45.0,Paid
14915,960,2025-10-01,45.0,Paid
14916,960,2025-11-01,45.0,Paid
14917,960,2025-12-01,45.0,Paid
14918,960,2026-01-01,45.0,Paid
14919,960,2026-02-01,45.0,Paid
14920,960,2026-03-01,45.0,Paid
14921,960,2026-04-01,45.0,Paid
14922,960,2026-05-01,45.0,Paid
14923,960,2026-06-01,45.0,Paid
14924,960,2026-07-01,45.0,Paid
14925,961,2024-06-01,45.0,Paid
14926,961,2024-07-01,45.0,Paid
14927,961,2024-08-01,45.0,Paid
14928,961,2024-09-01,45.0,Paid
14929,961,2024-10-01,45.0,Paid
14930,961,2024-11-01,45.0,Paid
14931,961,2024-12-01,45.0,Paid
14932,961,2025-01-01,45.0,Failed
14933,961,2025-02-01,45.0,Paid
14934,961,2025-03-01,45.0,Paid
14935,961,2025-04-01,45.0,Paid
14936,961,2025-05-01,45.0,Paid
14937,961,2025-06-01,45.0,Paid
14938,961,2025-07-01,45.0,Paid
14939,961,2025-08-01,45.0,Paid
14940,961,2025-09-01,45.0,Paid
14941,961,2025-10-01,45.0,Paid
14942,961,2025-11-01,45.0,Paid
14943,962,2024-05-01,64.0,Paid
14944,962,2024-06-01,64.0,Paid
14945,962,2024-07-01,64.0,Paid
14946,962,2024-08-01,64.0,Failed
14947,962,2024-09-01,64.0,Failed
14948,962,2024-10-01,64.0,Failed
14949,962,2024-11-01,64.0,Failed
14950,962,2024-12-01,64.0,Paid
14951,962,2025-01-01,64.0,Paid
14952,962,2025-02-01,64.0,Paid
14953,962,2025-03-01,64.0,Paid
14954,962,2025-04-01,64.0,Paid
14955,962,2025-05-01,64.0,Failed
14956,962,2025-06-01,64.0,Paid
14957,962,2025-07-01,64.0,Paid
14958,962,2025-08-01,64.0,Paid
14959,962,2025-09-01,64.0,Paid
14960,962,2025-10-01,64.0,Paid
14961,962,2025-11-01,64.0,Failed
14962,962,2025-12-01,64.0,Paid
14963,962,2026-01-01,64.0,Paid
14964,962,2026-02-01,64.0,Failed
14965,962,2026-03-01,64.0,Paid
14966,962,2026-04-01,64.0,Paid
14967,962,2026-05-01,64.0,Paid
14968,962,2026-06-01,64.0,Failed
14969,962,2026-07-01,64.0,Paid
14970,963,2025-11-01,39.0,Paid
14971,963,2025-12-01,39.0,Paid
14972,963,2026-01-01,39.0,Paid
14973,963,2026-02-01,39.0,Paid
14974,964,2026-05-01,64.0,Paid
14975,964,2026-06-01,64.0,Paid
14976,964,2026-07-01,64.0,Paid
14977,965,2024-12-01,39.0,Failed
14978,965,2025-01-01,39.0,Paid
14979,965,2025-02-01,39.0,Paid
14980,965,2025-03-01,39.0,Paid
14981,965,2025-04-01,39.0,Paid
14982,965,2025-05-01,39.0,Failed
14983,965,2025-06-01,39.0,Paid
14984,965,2025-07-01,39.0,Paid
14985,965,2025-08-01,39.0,Paid
14986,965,2025-09-01,39.0,Paid
14987,965,2025-10-01,39.0,Paid
14988,965,2025-11-01,39.0,Failed
14989,965,2025-12-01,39.0,Paid
14990,965,2026-01-01,39.0,Paid
14991,965,2026-02-01,39.0,Paid
14992,965,2026-03-01,39.0,Paid
14993,965,2026-04-01,39.0,Paid
14994,965,2026-05-01,39.0,Paid
14995,965,2026-06-01,39.0,Paid
14996,965,2026-07-01,39.0,Paid
14997,966,2025-04-01,39.0,Paid
14998,966,2025-05-01,39.0,Paid
14999,966,2025-06-01,39.0,Failed
15000,966,2025-07-01,39.0,Paid
15001,966,2025-08-01,39.0,Paid
15002,966,2025-09-01,39.0,Paid
15003,966,2025-10-01,39.0,Paid
15004,966,2025-11-01,39.0,Paid
15005,966,2025-12-01,39.0,Paid
15006,966,2026-01-01,39.0,Paid
15007,966,2026-02-01,39.0,Paid
15008,966,2026-03-01,39.0,Paid
15009,966,2026-04-01,39.0,Paid
15010,966,2026-05-01,39.0,Paid
15011,966,2026-06-01,39.0,Paid
15012,966,2026-07-01,39.0,Paid
15013,967,2025-06-01,56.0,Paid
15014,967,2025-07-01,56.0,Paid
15015,967,2025-08-01,56.0,Paid
15016,967,2025-09-01,56.0,Paid
15017,967,2025-10-01,56.0,Paid
15018,967,2025-11-01,56.0,Paid
15019,967,2025-12-01,56.0,Paid
15020,967,2026-01-01,56.0,Paid
15021,967,2026-02-01,56.0,Paid
15022,967,2026-03-01,56.0,Paid
15023,967,2026-04-01,56.0,Paid
15024,967,2026-05-01,56.0,Paid
15025,967,2026-06-01,56.0,Paid
15026,967,2026-07-01,56.0,Paid
15027,968,2025-05-01,64.0,Paid
15028,968,2025-06-01,64.0,Paid
15029,968,2025-07-01,64.0,Paid
15030,968,2025-08-01,64.0,Paid
15031,968,2025-09-01,64.0,Paid
15032,968,2025-10-01,64.0,Paid
15033,968,2025-11-01,64.0,Failed
15034,968,2025-12-01,64.0,Paid
15035,968,2026-01-01,64.0,Paid
15036,968,2026-02-01,64.0,Failed
15037,968,2026-03-01,64.0,Paid
15038,968,2026-04-01,64.0,Paid
15039,968,2026-05-01,64.0,Paid
15040,968,2026-06-01,64.0,Failed
15041,968,2026-07-01,64.0,Paid
15042,969,2025-07-01,56.0,Paid
15043,969,2025-08-01,56.0,Paid
15044,969,2025-09-01,56.0,Paid
15045,969,2025-10-01,56.0,Paid
15046,969,2025-11-01,56.0,Paid
15047,969,2025-12-01,56.0,Paid
15048,969,2026-01-01,56.0,Paid
15049,969,2026-02-01,56.0,Paid
15050,969,2026-03-01,56.0,Paid
15051,969,2026-04-01,56.0,Paid
15052,969,2026-05-01,56.0,Paid
15053,969,2026-06-01,56.0,Paid
15054,969,2026-07-01,56.0,Paid
15055,970,2026-03-01,39.0,Paid
15056,970,2026-04-01,39.0,Paid
15057,970,2026-05-01,39.0,Paid
15058,970,2026-06-01,39.0,Paid
15059,970,2026-07-01,39.0,Paid
15060,971,2025-03-01,64.0,Paid
15061,971,2025-04-01,64.0,Paid
15062,971,2025-05-01,64.0,Paid
15063,971,2025-06-01,64.0,Paid
15064,971,2025-07-01,64.0,Paid
15065,971,2025-08-01,64.0,Paid
15066,971,2025-09-01,64.0,Failed
15067,971,2025-10-01,64.0,Paid
15068,971,2025-11-01,64.0,Paid
15069,971,2025-12-01,64.0,Paid
15070,971,2026-01-01,64.0,Failed
15071,971,2026-02-01,64.0,Paid
15072,971,2026-03-01,64.0,Paid
15073,971,2026-04-01,64.0,Paid
15074,971,2026-05-01,64.0,Paid
15075,971,2026-06-01,64.0,Paid
15076,971,2026-07-01,64.0,Paid
15077,972,2024-04-01,64.0,Failed
15078,972,2024-05-01,64.0,Paid
15079,972,2024-06-01,64.0,Paid
15080,972,2024-07-01,64.0,Paid
15081,972,2024-08-01,64.0,Paid
15082,972,2024-09-01,64.0,Paid
15083,972,2024-10-01,64.0,Paid
15084,972,2024-11-01,64.0,Paid
15085,972,2024-12-01,64.0,Paid
15086,972,2025-01-01,64.0,Paid
15087,972,2025-02-01,64.0,Paid
15088,972,2025-03-01,64.0,Failed
15089,972,2025-04-01,64.0,Failed
15090,972,2025-05-01,64.0,Paid
15091,972,2025-06-01,64.0,Paid
15092,972,2025-07-01,64.0,Paid
15093,972,2025-08-01,64.0,Paid
15094,972,2025-09-01,64.0,Paid
15095,972,2025-10-01,64.0,Paid
15096,972,2025-11-01,64.0,Paid
15097,972,2025-12-01,64.0,Paid
15098,972,2026-01-01,64.0,Paid
15099,972,2026-02-01,64.0,Failed
15100,972,2026-03-01,64.0,Paid
15101,972,2026-04-01,64.0,Paid
15102,972,2026-05-01,64.0,Paid
15103,973,2025-01-01,64.0,Paid
15104,973,2025-02-01,64.0,Paid
15105,973,2025-03-01,64.0,Paid
15106,973,2025-04-01,64.0,Paid
15107,973,2025-05-01,64.0,Paid
15108,973,2025-06-01,64.0,Paid
15109,973,2025-07-01,64.0,Paid
15110,973,2025-08-01,64.0,Paid
15111,973,2025-09-01,64.0,Paid
15112,974,2024-03-01,39.0,Paid
15113,974,2024-04-01,39.0,Paid
15114,974,2024-05-01,39.0,Paid
15115,974,2024-06-01,39.0,Paid
15116,974,2024-07-01,39.0,Paid
15117,974,2024-08-01,39.0,Failed
15118,974,2024-09-01,39.0,Paid
15119,974,2024-10-01,39.0,Paid
15120,974,2024-11-01,39.0,Paid
15121,974,2024-12-01,39.0,Paid
15122,974,2025-01-01,39.0,Paid
15123,974,2025-02-01,39.0,Paid
15124,974,2025-03-01,39.0,Paid
15125,974,2025-04-01,39.0,Paid
15126,974,2025-05-01,39.0,Paid
15127,974,2025-06-01,39.0,Paid
15128,974,2025-07-01,39.0,Paid
15129,974,2025-08-01,39.0,Paid
15130,974,2025-09-01,39.0,Paid
15131,974,2025-10-01,39.0,Paid
15132,974,2025-11-01,39.0,Paid
15133,974,2025-12-01,39.0,Paid
15134,974,2026-01-01,39.0,Paid
15135,974,2026-02-01,39.0,Paid
15136,974,2026-03-01,39.0,Paid
15137,974,2026-04-01,39.0,Paid
15138,974,2026-05-01,39.0,Paid
15139,974,2026-06-01,39.0,Paid
15140,974,2026-07-01,39.0,Paid
15141,975,2024-02-01,45.0,Paid
15142,975,2024-03-01,45.0,Paid
15143,975,2024-04-01,45.0,Paid
15144,975,2024-05-01,45.0,Paid
15145,975,2024-06-01,45.0,Paid
15146,975,2024-07-01,45.0,Paid
15147,975,2024-08-01,45.0,Paid
15148,975,2024-09-01,45.0,Paid
15149,975,2024-10-01,45.0,Paid
15150,975,2024-11-01,45.0,Paid
15151,975,2024-12-01,45.0,Paid
15152,975,2025-01-01,45.0,Paid
15153,975,2025-02-01,45.0,Paid
15154,975,2025-03-01,45.0,Paid
15155,975,2025-04-01,45.0,Paid
15156,975,2025-05-01,45.0,Paid
15157,975,2025-06-01,45.0,Paid
15158,975,2025-07-01,45.0,Paid
15159,975,2025-08-01,45.0,Paid
15160,975,2025-09-01,45.0,Paid
15161,975,2025-10-01,45.0,Paid
15162,975,2025-11-01,45.0,Paid
15163,975,2025-12-01,45.0,Paid
15164,975,2026-01-01,45.0,Paid
15165,975,2026-02-01,45.0,Paid
15166,975,2026-03-01,45.0,Paid
15167,975,2026-04-01,45.0,Paid
15168,975,2026-05-01,45.0,Paid
15169,975,2026-06-01,45.0,Paid
15170,975,2026-07-01,45.0,Paid
15171,976,2026-05-01,64.0,Paid
15172,976,2026-06-01,64.0,Paid
15173,976,2026-07-01,64.0,Failed
15174,977,2025-05-01,45.0,Paid
15175,977,2025-06-01,45.0,Paid
15176,977,2025-07-01,45.0,Paid
15177,977,2025-08-01,45.0,Paid
15178,977,2025-09-01,45.0,Paid
15179,977,2025-10-01,45.0,Paid
15180,977,2025-11-01,45.0,Paid
15181,977,2025-12-01,45.0,Paid
15182,977,2026-01-01,45.0,Paid
15183,977,2026-02-01,45.0,Paid
15184,977,2026-03-01,45.0,Paid
15185,977,2026-04-01,45.0,Paid
15186,977,2026-05-01,45.0,Paid
15187,977,2026-06-01,45.0,Paid
15188,977,2026-07-01,45.0,Paid
15189,978,2024-04-01,56.0,Paid
15190,978,2024-05-01,56.0,Failed
15191,978,2024-06-01,56.0,Paid
15192,978,2024-07-01,56.0,Paid
15193,978,2024-08-01,56.0,Paid
15194,978,2024-09-01,56.0,Paid
15195,978,2024-10-01,56.0,Paid
15196,978,2024-11-01,56.0,Paid
15197,978,2024-12-01,56.0,Paid
15198,978,2025-01-01,56.0,Paid
15199,978,2025-02-01,56.0,Failed
15200,978,2025-03-01,56.0,Failed
15201,978,2025-04-01,56.0,Paid
15202,978,2025-05-01,56.0,Paid
15203,978,2025-06-01,56.0,Paid
15204,978,2025-07-01,56.0,Failed
15205,978,2025-08-01,56.0,Failed
15206,978,2025-09-01,56.0,Paid
15207,978,2025-10-01,56.0,Paid
15208,978,2025-11-01,56.0,Paid
15209,978,2025-12-01,56.0,Paid
15210,978,2026-01-01,56.0,Paid
15211,978,2026-02-01,56.0,Paid
15212,978,2026-03-01,56.0,Paid
15213,978,2026-04-01,56.0,Paid
15214,978,2026-05-01,56.0,Paid
15215,978,2026-06-01,56.0,Failed
15216,978,2026-07-01,56.0,Paid
15217,979,2025-01-01,39.0,Paid
15218,979,2025-02-01,39.0,Paid
15219,979,2025-03-01,39.0,Paid
15220,979,2025-04-01,39.0,Paid
15221,979,2025-05-01,39.0,Paid
15222,979,2025-06-01,39.0,Paid
15223,979,2025-07-01,39.0,Paid
15224,979,2025-08-01,39.0,Paid
15225,979,2025-09-01,39.0,Paid
15226,979,2025-10-01,39.0,Failed
15227,979,2025-11-01,39.0,Paid
15228,979,2025-12-01,39.0,Paid
15229,979,2026-01-01,39.0,Paid
15230,979,2026-02-01,39.0,Paid
15231,979,2026-03-01,39.0,Paid
15232,979,2026-04-01,39.0,Paid
15233,979,2026-05-01,39.0,Paid
15234,979,2026-06-01,39.0,Paid
15235,979,2026-07-01,39.0,Paid
15236,980,2026-03-01,45.0,Paid
15237,980,2026-04-01,45.0,Paid
15238,980,2026-05-01,45.0,Paid
15239,980,2026-06-01,45.0,Paid
15240,980,2026-07-01,45.0,Paid
15241,981,2024-03-01,64.0,Paid
15242,981,2024-04-01,64.0,Paid
15243,981,2024-05-01,64.0,Paid
15244,981,2024-06-01,64.0,Paid
15245,981,2024-07-01,64.0,Paid
15246,981,2024-08-01,64.0,Paid
15247,981,2024-09-01,64.0,Paid
15248,981,2024-10-01,64.0,Paid
15249,981,2024-11-01,64.0,Paid
15250,981,2024-12-01,64.0,Paid
15251,981,2025-01-01,64.0,Paid
15252,981,2025-02-01,64.0,Paid
15253,981,2025-03-01,64.0,Paid
15254,981,2025-04-01,64.0,Failed
15255,981,2025-05-01,64.0,Paid
15256,981,2025-06-01,64.0,Paid
15257,981,2025-07-01,64.0,Paid
15258,981,2025-08-01,64.0,Paid
15259,981,2025-09-01,64.0,Paid
15260,981,2025-10-01,64.0,Paid
15261,981,2025-11-01,64.0,Paid
15262,981,2025-12-01,64.0,Paid
15263,981,2026-01-01,64.0,Paid
15264,981,2026-02-01,64.0,Paid
15265,981,2026-03-01,64.0,Paid
15266,981,2026-04-01,64.0,Paid
15267,981,2026-05-01,64.0,Paid
15268,981,2026-06-01,64.0,Paid
15269,981,2026-07-01,64.0,Paid
15270,982,2024-06-01,64.0,Paid
15271,982,2024-07-01,64.0,Failed
15272,982,2024-08-01,64.0,Paid
15273,983,2024-12-01,56.0,Paid
15274,983,2025-01-01,56.0,Paid
15275,983,2025-02-01,56.0,Paid
15276,983,2025-03-01,56.0,Paid
15277,983,2025-04-01,56.0,Paid
15278,983,2025-05-01,56.0,Paid
15279,983,2025-06-01,56.0,Paid
15280,983,2025-07-01,56.0,Paid
15281,983,2025-08-01,56.0,Paid
15282,983,2025-09-01,56.0,Paid
15283,983,2025-10-01,56.0,Paid
15284,983,2025-11-01,56.0,Paid
15285,983,2025-12-01,56.0,Paid
15286,983,2026-01-01,56.0,Failed
15287,983,2026-02-01,56.0,Paid
15288,983,2026-03-01,56.0,Paid
15289,983,2026-04-01,56.0,Paid
15290,983,2026-05-01,56.0,Paid
15291,983,2026-06-01,56.0,Paid
15292,983,2026-07-01,56.0,Paid
15293,984,2026-06-01,64.0,Paid
15294,984,2026-07-01,64.0,Paid
15295,985,2025-02-01,45.0,Paid
15296,985,2025-03-01,45.0,Paid
15297,985,2025-04-01,45.0,Paid
15298,985,2025-05-01,45.0,Paid
15299,985,2025-06-01,45.0,Paid
15300,985,2025-07-01,45.0,Paid
15301,985,2025-08-01,45.0,Paid
15302,985,2025-09-01,45.0,Paid
15303,985,2025-10-01,45.0,Paid
15304,985,2025-11-01,45.0,Paid
15305,985,2025-12-01,45.0,Paid
15306,985,2026-01-01,45.0,Paid
15307,985,2026-02-01,45.0,Paid
15308,985,2026-03-01,45.0,Paid
15309,985,2026-04-01,45.0,Paid
15310,985,2026-05-01,45.0,Paid
15311,985,2026-06-01,45.0,Paid
15312,985,2026-07-01,45.0,Paid
15313,986,2025-02-01,39.0,Paid
15314,986,2025-03-01,39.0,Paid
15315,986,2025-04-01,39.0,Paid
15316,986,2025-05-01,39.0,Paid
15317,986,2025-06-01,39.0,Paid
15318,986,2025-07-01,39.0,Paid
15319,986,2025-08-01,39.0,Paid
15320,986,2025-09-01,39.0,Paid
15321,986,2025-10-01,39.0,Paid
15322,986,2025-11-01,39.0,Paid
15323,986,2025-12-01,39.0,Paid
15324,986,2026-01-01,39.0,Paid
15325,986,2026-02-01,39.0,Paid
15326,986,2026-03-01,39.0,Paid
15327,986,2026-04-01,39.0,Paid
15328,986,2026-05-01,39.0,Paid
15329,986,2026-06-01,39.0,Paid
15330,986,2026-07-01,39.0,Paid
15331,987,2025-08-01,45.0,Paid
15332,988,2025-11-01,45.0,Paid
15333,988,2025-12-01,45.0,Paid
15334,988,2026-01-01,45.0,Paid
15335,988,2026-02-01,45.0,Paid
15336,988,2026-03-01,45.0,Paid
15337,988,2026-04-01,45.0,Paid
15338,988,2026-05-01,45.0,Paid
15339,988,2026-06-01,45.0,Paid
15340,988,2026-07-01,45.0,Paid
15341,989,2026-03-01,45.0,Paid
15342,989,2026-04-01,45.0,Paid
15343,989,2026-05-01,45.0,Paid
15344,989,2026-06-01,45.0,Paid
15345,989,2026-07-01,45.0,Paid
15346,990,2025-04-01,39.0,Paid
15347,990,2025-05-01,39.0,Paid
15348,990,2025-06-01,39.0,Paid
15349,990,2025-07-01,39.0,Paid
15350,990,2025-08-01,39.0,Paid
15351,990,2025-09-01,39.0,Paid
15352,990,2025-10-01,39.0,Paid
15353,990,2025-11-01,39.0,Failed
15354,990,2025-12-01,39.0,Paid
15355,990,2026-01-01,39.0,Paid
15356,990,2026-02-01,39.0,Paid
15357,990,2026-03-01,39.0,Paid
15358,990,2026-04-01,39.0,Paid
15359,990,2026-05-01,39.0,Failed
15360,990,2026-06-01,39.0,Paid
15361,990,2026-07-01,39.0,Paid
15362,991,2025-09-01,45.0,Paid
15363,991,2025-10-01,45.0,Paid
15364,991,2025-11-01,45.0,Paid
15365,991,2025-12-01,45.0,Paid
15366,991,2026-01-01,45.0,Paid
15367,991,2026-02-01,45.0,Paid
15368,991,2026-03-01,45.0,Paid
15369,991,2026-04-01,45.0,Paid
15370,991,2026-05-01,45.0,Paid
15371,991,2026-06-01,45.0,Paid
15372,991,2026-07-01,45.0,Paid
15373,992,2024-08-01,39.0,Paid
15374,992,2024-09-01,39.0,Paid
15375,992,2024-10-01,39.0,Paid
15376,992,2024-11-01,39.0,Paid
15377,992,2024-12-01,39.0,Paid
15378,992,2025-01-01,39.0,Paid
15379,992,2025-02-01,39.0,Paid
15380,992,2025-03-01,39.0,Failed
15381,992,2025-04-01,39.0,Paid
15382,992,2025-05-01,39.0,Paid
15383,992,2025-06-01,39.0,Paid
15384,992,2025-07-01,39.0,Paid
15385,992,2025-08-01,39.0,Paid
15386,992,2025-09-01,39.0,Paid
15387,992,2025-10-01,39.0,Paid
15388,992,2025-11-01,39.0,Paid
15389,992,2025-12-01,39.0,Paid
15390,992,2026-01-01,39.0,Paid
15391,992,2026-02-01,39.0,Paid
15392,992,2026-03-01,39.0,Paid
15393,992,2026-04-01,39.0,Paid
15394,992,2026-05-01,39.0,Paid
15395,992,2026-06-01,39.0,Paid
15396,992,2026-07-01,39.0,Paid
15397,993,2025-04-01,64.0,Paid
15398,993,2025-05-01,64.0,Paid
15399,993,2025-06-01,64.0,Paid
15400,993,2025-07-01,64.0,Paid
15401,993,2025-08-01,64.0,Paid
15402,993,2025-09-01,64.0,Paid
15403,993,2025-10-01,64.0,Paid
15404,993,2025-11-01,64.0,Failed
15405,993,2025-12-01,64.0,Failed
15406,993,2026-01-01,64.0,Paid
15407,993,2026-02-01,64.0,Paid
15408,993,2026-03-01,64.0,Paid
15409,993,2026-04-01,64.0,Paid
15410,993,2026-05-01,64.0,Paid
15411,993,2026-06-01,64.0,Paid
15412,993,2026-07-01,64.0,Failed
15413,994,2026-01-01,39.0,Paid
15414,994,2026-02-01,39.0,Paid
15415,994,2026-03-01,39.0,Paid
15416,994,2026-04-01,39.0,Paid
15417,994,2026-05-01,39.0,Paid
15418,994,2026-06-01,39.0,Paid
15419,994,2026-07-01,39.0,Paid
15420,995,2024-06-01,64.0,Paid
15421,995,2024-07-01,64.0,Paid
15422,995,2024-08-01,64.0,Paid
15423,995,2024-09-01,64.0,Paid
15424,995,2024-10-01,64.0,Paid
15425,995,2024-11-01,64.0,Paid
15426,995,2024-12-01,64.0,Paid
15427,995,2025-01-01,64.0,Paid
15428,995,2025-02-01,64.0,Paid
15429,995,2025-03-01,64.0,Paid
15430,995,2025-04-01,64.0,Paid
15431,995,2025-05-01,64.0,Paid
15432,995,2025-06-01,64.0,Failed
15433,995,2025-07-01,64.0,Paid
15434,995,2025-08-01,64.0,Paid
15435,995,2025-09-01,64.0,Paid
15436,995,2025-10-01,64.0,Paid
15437,995,2025-11-01,64.0,Paid
15438,995,2025-12-01,64.0,Failed
15439,995,2026-01-01,64.0,Paid
15440,995,2026-02-01,64.0,Paid
15441,995,2026-03-01,64.0,Paid
15442,995,2026-04-01,64.0,Paid
15443,995,2026-05-01,64.0,Paid
15444,995,2026-06-01,64.0,Paid
15445,995,2026-07-01,64.0,Paid
15446,996,2025-08-01,56.0,Paid
15447,996,2025-09-01,56.0,Paid
15448,996,2025-10-01,56.0,Paid
15449,996,2025-11-01,56.0,Paid
15450,996,2025-12-01,56.0,Paid
15451,996,2026-01-01,56.0,Paid
15452,996,2026-02-01,56.0,Paid
15453,996,2026-03-01,56.0,Paid
15454,996,2026-04-01,56.0,Paid
15455,996,2026-05-01,56.0,Paid
15456,996,2026-06-01,56.0,Paid
15457,996,2026-07-01,56.0,Paid
15458,997,2026-01-01,39.0,Paid
15459,997,2026-02-01,39.0,Paid
15460,997,2026-03-01,39.0,Paid
15461,997,2026-04-01,39.0,Paid
15462,997,2026-05-01,39.0,Paid
15463,997,2026-06-01,39.0,Paid
15464,997,2026-07-01,39.0,Paid
15465,998,2025-08-01,39.0,Paid
15466,998,2025-09-01,39.0,Paid
