SalesLineID,DateKey,ProductKey,CustomerKey,StoreKey,Quantity,DiscountPct,Revenue,Cost,GrossProfit,ProductName,Category,Subcategory,Brand,UnitCost,CustomerName,Region,Segment,City,StoreName,StoreRegion,Manager,Date,Year,MonthNumber,Month,Quarter,DayName
767,20240807,85,1362,10,1,0.0,351.71,157.46,194.25,Product 085,Beverages,Beverages Group 2,Brand 11,157.46,Customer 1362,South,Consumer,City 19,Store 10,South,Manager 03,2024-08-07,2024,8,Aug,3,Wednesday
768,20250218,53,353,16,3,0.0,398.59,215.19,183.4,Product 053,Electronics,Electronics Group 2,Brand 09,71.73,Customer 0353,North,SMB,City 18,Store 16,West,Manager 01,2025-02-18,2025,2,Feb,1,Tuesday
769,20250601,99,486,14,1,0.1,333.5,178.82,154.68,Product 099,Household,Household Group 4,Brand 10,178.82,Customer 0486,South,Consumer,City 07,Store 14,South,Manager 07,2025-06-01,2025,6,Jun,2,Sunday
770,20240104,119,3913,3,3,0.1,23.87,14.64,9.23,Product 119,Electronics,Electronics Group 4,Brand 15,4.88,Customer 3913,North,SMB,City 26,Store 03,East,Manager 04,2024-01-04,2024,1,Jan,1,Thursday
771,20250527,66,1251,5,1,0.0,45.58,20.55,25.03,Product 066,Office,Office Group 3,Brand 07,20.55,Customer 1251,East,SMB,City 04,Store 05,North,Manager 06,2025-05-27,2025,5,May,2,Tuesday
772,20250823,80,772,17,2,0.05,343.51,236.78,106.73,Product 080,Snacks,Snacks Group 1,Brand 06,118.39,Customer 0772,West,Consumer,City 05,Store 17,North,Manager 02,2025-08-23,2025,8,Aug,3,Saturday
773,20250321,112,1210,20,1,0.05,70.14,33.58,36.56,Product 112,Personal Care,Personal Care Group 1,Brand 08,33.58,Customer 1210,South,Corporate,City 11,Store 20,West,Manager 05,2025-03-21,2025,3,Mar,1,Friday
774,20250831,81,2218,8,1,0.0,25.52,11.69,13.83,Product 081,Household,Household Group 2,Brand 07,11.69,Customer 2218,South,Consumer,City 11,Store 08,West,Manager 01,2025-08-31,2025,8,Aug,3,Sunday
775,20250506,44,2686,4,2,0.0,108.86,59.24,49.62,Product 044,Snacks,Snacks Group 1,Brand 15,29.62,Customer 2686,South,SMB,City 47,Store 04,West,Manager 05,2025-05-06,2025,5,May,2,Tuesday
776,20250702,22,68,14,1,0.1,6.54,4.19,2.35,Product 022,Personal Care,Personal Care Group 3,Brand 08,4.19,Customer 0068,West,Consumer,City 21,Store 14,South,Manager 07,2025-07-02,2025,7,Jul,3,Wednesday
777,20250227,83,783,18,1,0.05,101.89,52.36,49.53,Product 083,Electronics,Electronics Group 4,Brand 09,52.36,Customer 0783,East,Corporate,City 16,Store 18,South,Manager 03,2025-02-27,2025,2,Feb,1,Thursday
778,20250127,23,1432,1,3,0.15,42.84,22.98,19.86,Product 023,Electronics,Electronics Group 4,Brand 09,7.66,Customer 1432,West,SMB,City 41,Store 01,North,Manager 02,2025-01-27,2025,1,Jan,1,Monday
779,20240818,34,2101,8,2,0.0,564.73,352.54,212.19,Product 034,Personal Care,Personal Care Group 3,Brand 05,176.27,Customer 2101,North,Consumer,City 38,Store 08,West,Manager 01,2024-08-18,2024,8,Aug,3,Sunday
780,20240617,38,1743,21,1,0.0,260.27,161.56,98.71,Product 038,Snacks,Snacks Group 3,Brand 09,161.56,Customer 1743,East,Corporate,City 16,Store 21,North,Manager 06,2024-06-17,2024,6,Jun,2,Monday
781,20250503,108,2359,16,4,0.0,644.23,289.24,354.99,Product 108,Office,Office Group 1,Brand 04,72.31,Customer 2359,East,Consumer,City 08,Store 16,West,Manager 01,2025-05-03,2025,5,May,2,Saturday
782,20241104,89,2253,24,2,0.0,286.7,138.48,148.22,Product 089,Electronics,Electronics Group 2,Brand 15,69.24,Customer 2253,North,SMB,City 46,Store 24,West,Manager 01,2024-11-04,2024,11,Nov,4,Monday
783,20250204,40,1231,17,2,0.15,255.36,180.32,75.04,Product 040,Personal Care,Personal Care Group 1,Brand 11,90.16,Customer 1231,East,SMB,City 32,Store 17,North,Manager 02,2025-02-04,2025,2,Feb,1,Tuesday
784,20250228,80,578,11,3,0.0,765.34,355.17,410.17,Product 080,Snacks,Snacks Group 1,Brand 06,118.39,Customer 0578,South,SMB,City 03,Store 11,East,Manager 04,2025-02-28,2025,2,Feb,1,Friday
785,20250210,109,1010,5,1,0.0,39.36,17.94,21.42,Product 109,Beverages,Beverages Group 2,Brand 05,17.94,Customer 1010,South,Consumer,City 03,Store 05,North,Manager 06,2025-02-10,2025,2,Feb,1,Monday
786,20250424,4,3039,4,1,0.0,221.48,106.79,114.69,Product 004,Personal Care,Personal Care Group 1,Brand 05,106.79,Customer 3039,East,Consumer,City 16,Store 04,West,Manager 05,2025-04-24,2025,4,Apr,2,Thursday
787,20240413,20,1957,21,1,0.05,56.68,39.58,17.1,Product 020,Snacks,Snacks Group 1,Brand 06,39.58,Customer 1957,North,Consumer,City 38,Store 21,North,Manager 06,2024-04-13,2024,4,Apr,2,Saturday
788,20240225,17,2724,14,1,0.2,67.71,44.35,23.36,Product 017,Electronics,Electronics Group 2,Brand 03,44.35,Customer 2724,West,Consumer,City 37,Store 14,South,Manager 07,2024-02-25,2024,2,Feb,1,Sunday
789,20240505,18,1275,20,4,0.0,1141.15,676.88,464.27,Product 018,Office,Office Group 3,Brand 04,169.22,Customer 1275,East,Consumer,City 28,Store 20,West,Manager 05,2024-05-05,2024,5,May,2,Sunday
790,20250619,64,1591,13,2,0.0,597.07,278.24,318.83,Product 064,Personal Care,Personal Care Group 1,Brand 05,139.12,Customer 1591,East,Consumer,City 08,Store 13,North,Manager 06,2025-06-19,2025,6,Jun,2,Thursday
791,20251211,108,3573,23,1,0.0,114.36,72.31,42.05,Product 108,Office,Office Group 1,Brand 04,72.31,Customer 3573,North,Consumer,City 22,Store 23,East,Manager 08,2025-12-11,2025,12,Dec,4,Thursday
792,20250727,76,3644,10,1,0.15,177.9,106.44,71.46,Product 076,Personal Care,Personal Care Group 1,Brand 02,106.44,Customer 3644,West,SMB,City 45,Store 10,South,Manager 03,2025-07-27,2025,7,Jul,3,Sunday
793,20240128,119,1475,3,1,0.0,9.14,4.88,4.26,Product 119,Electronics,Electronics Group 4,Brand 15,4.88,Customer 1475,East,Consumer,City 36,Store 03,East,Manager 04,2024-01-28,2024,1,Jan,1,Sunday
794,20240122,58,3240,19,2,0.0,157.07,72.16,84.91,Product 058,Personal Care,Personal Care Group 3,Brand 14,36.08,Customer 3240,West,SMB,City 25,Store 19,East,Manager 04,2024-01-22,2024,1,Jan,1,Monday
795,20240314,104,1402,7,3,0.05,677.01,367.44,309.57,Product 104,Snacks,Snacks Group 1,Brand 15,122.48,Customer 1402,South,Consumer,City 11,Store 07,East,Manager 08,2024-03-14,2024,3,Mar,1,Thursday
796,20250915,49,2970,12,2,0.15,121.47,95.12,26.35,Product 049,Beverages,Beverages Group 2,Brand 05,47.56,Customer 2970,South,SMB,City 43,Store 12,West,Manager 05,2025-09-15,2025,9,Sep,3,Monday
797,20240618,90,599,16,1,0.0,40.91,21.33,19.58,Product 090,Office,Office Group 3,Brand 01,21.33,Customer 0599,East,Consumer,City 24,Store 16,West,Manager 01,2024-06-18,2024,6,Jun,2,Tuesday
798,20240801,110,3223,8,1,0.0,214.45,105.9,108.55,Product 110,Snacks,Snacks Group 3,Brand 06,105.9,Customer 3223,East,Consumer,City 08,Store 08,West,Manager 01,2024-08-01,2024,8,Aug,3,Thursday
799,20240320,87,1348,11,4,0.0,485.41,260.84,224.57,Product 087,Household,Household Group 4,Brand 13,65.21,Customer 1348,West,Corporate,City 05,Store 11,East,Manager 04,2024-03-20,2024,3,Mar,1,Wednesday
800,20250724,91,277,18,1,0.0,60.43,41.28,19.15,Product 091,Beverages,Beverages Group 4,Brand 02,41.28,Customer 0277,North,Consumer,City 38,Store 18,South,Manager 03,2025-07-24,2025,7,Jul,3,Thursday
801,20240618,100,1165,5,1,0.0,246.05,153.71,92.34,Product 100,Personal Care,Personal Care Group 1,Brand 11,153.71,Customer 1165,North,Consumer,City 14,Store 05,North,Manager 06,2024-06-18,2024,6,Jun,2,Tuesday
802,20240515,15,1628,2,1,0.0,337.22,174.6,162.62,Product 015,Household,Household Group 4,Brand 01,174.6,Customer 1628,West,SMB,City 45,Store 02,South,Manager 03,2024-05-15,2024,5,May,2,Wednesday
803,20250721,63,2580,9,2,0.0,125.67,61.48,64.19,Product 063,Household,Household Group 4,Brand 04,30.74,Customer 2580,West,Consumer,City 37,Store 09,North,Manager 02,2025-07-21,2025,7,Jul,3,Monday
804,20250402,38,3029,4,1,0.0,293.13,161.56,131.57,Product 038,Snacks,Snacks Group 3,Brand 09,161.56,Customer 3029,North,Consumer,City 06,Store 04,West,Manager 05,2025-04-02,2025,4,Apr,2,Wednesday
805,20250627,21,3293,4,4,0.05,229.32,127.2,102.12,Product 021,Household,Household Group 2,Brand 07,31.8,Customer 3293,North,SMB,City 30,Store 04,West,Manager 05,2025-06-27,2025,6,Jun,2,Friday
806,20240215,86,245,12,1,0.1,35.33,26.33,9.0,Product 086,Snacks,Snacks Group 3,Brand 12,26.33,Customer 0245,North,Consumer,City 06,Store 12,West,Manager 05,2024-02-15,2024,2,Feb,1,Thursday
807,20250920,20,2871,2,4,0.0,274.13,158.32,115.81,Product 020,Snacks,Snacks Group 1,Brand 06,39.58,Customer 2871,East,Corporate,City 40,Store 02,South,Manager 03,2025-09-20,2025,9,Sep,3,Saturday
808,20250207,20,2888,17,1,0.1,62.94,39.58,23.36,Product 020,Snacks,Snacks Group 1,Brand 06,39.58,Customer 2888,West,Consumer,City 09,Store 17,North,Manager 02,2025-02-07,2025,2,Feb,1,Friday
809,20251217,34,3210,22,2,0.0,767.35,352.54,414.81,Product 034,Personal Care,Personal Care Group 3,Brand 05,176.27,Customer 3210,South,SMB,City 43,Store 22,South,Manager 07,2025-12-17,2025,12,Dec,4,Wednesday
810,20250116,108,3218,9,1,0.0,118.27,72.31,45.96,Product 108,Office,Office Group 1,Brand 04,72.31,Customer 3218,South,Consumer,City 03,Store 09,North,Manager 02,2025-01-16,2025,1,Jan,1,Thursday
811,20240908,118,2740,8,1,0.0,384.26,171.58,212.68,Product 118,Personal Care,Personal Care Group 3,Brand 14,171.58,Customer 2740,West,Consumer,City 05,Store 08,West,Manager 01,2024-09-08,2024,9,Sep,3,Sunday
812,20250724,51,2140,2,1,0.1,193.59,138.66,54.93,Product 051,Household,Household Group 4,Brand 07,138.66,Customer 2140,West,Consumer,City 29,Store 02,South,Manager 03,2025-07-24,2025,7,Jul,3,Thursday
813,20250902,32,1939,10,1,0.05,316.15,166.48,149.67,Product 032,Snacks,Snacks Group 1,Brand 03,166.48,Customer 1939,East,Consumer,City 20,Store 10,South,Manager 03,2025-09-02,2025,9,Sep,3,Tuesday
814,20250625,113,837,16,1,0.1,48.55,28.67,19.88,Product 113,Electronics,Electronics Group 2,Brand 09,28.67,Customer 0837,North,Consumer,City 22,Store 16,West,Manager 01,2025-06-25,2025,6,Jun,2,Wednesday
815,20240105,100,1032,3,3,0.0,809.56,461.13,348.43,Product 100,Personal Care,Personal Care Group 1,Brand 11,153.71,Customer 1032,West,Consumer,City 25,Store 03,East,Manager 04,2024-01-05,2024,1,Jan,1,Friday
816,20240302,39,379,20,1,0.15,26.54,21.15,5.39,Product 039,Household,Household Group 4,Brand 10,21.15,Customer 0379,East,Consumer,City 44,Store 20,West,Manager 05,2024-03-02,2024,3,Mar,1,Saturday
817,20240216,69,682,11,2,0.0,507.75,303.4,204.35,Product 069,Household,Household Group 2,Brand 10,151.7,Customer 0682,South,Consumer,City 11,Store 11,East,Manager 04,2024-02-16,2024,2,Feb,1,Friday
818,20240628,90,158,21,1,0.05,33.99,21.33,12.66,Product 090,Office,Office Group 3,Brand 01,21.33,Customer 0158,South,Consumer,City 15,Store 21,North,Manager 06,2024-06-28,2024,6,Jun,2,Friday
819,20240210,94,1337,2,2,0.0,182.73,123.86,58.87,Product 094,Personal Care,Personal Care Group 3,Brand 05,61.93,Customer 1337,North,Consumer,City 42,Store 02,South,Manager 03,2024-02-10,2024,2,Feb,1,Saturday
820,20240522,47,2077,14,1,0.0,22.23,11.74,10.49,Product 047,Electronics,Electronics Group 4,Brand 03,11.74,Customer 2077,North,Consumer,City 14,Store 14,South,Manager 07,2024-05-22,2024,5,May,2,Wednesday
821,20250220,15,2695,14,1,0.0,297.61,174.6,123.01,Product 015,Household,Household Group 4,Brand 01,174.6,Customer 2695,East,Consumer,City 08,Store 14,South,Manager 07,2025-02-20,2025,2,Feb,1,Thursday
822,20240324,7,2599,5,3,0.0,909.72,440.37,469.35,Product 007,Beverages,Beverages Group 4,Brand 08,146.79,Customer 2599,East,Consumer,City 08,Store 05,North,Manager 06,2024-03-24,2024,3,Mar,1,Sunday
823,20240620,77,2859,12,1,0.0,146.27,87.62,58.65,Product 077,Electronics,Electronics Group 2,Brand 03,87.62,Customer 2859,East,Consumer,City 28,Store 12,West,Manager 05,2024-06-20,2024,6,Jun,2,Thursday
824,20251204,103,3456,15,1,0.0,359.07,173.55,185.52,Product 103,Beverages,Beverages Group 4,Brand 14,173.55,Customer 3456,West,Consumer,City 01,Store 15,East,Manager 08,2025-12-04,2025,12,Dec,4,Thursday
825,20241228,90,3353,15,2,0.0,84.31,42.66,41.65,Product 090,Office,Office Group 3,Brand 01,21.33,Customer 3353,North,Corporate,City 42,Store 15,East,Manager 08,2024-12-28,2024,12,Dec,4,Saturday
826,20250906,19,3742,9,1,0.0,55.28,30.62,24.66,Product 019,Beverages,Beverages Group 4,Brand 05,30.62,Customer 3742,South,Corporate,City 47,Store 09,North,Manager 02,2025-09-06,2025,9,Sep,3,Saturday
827,20240328,36,3860,21,2,0.05,204.94,100.88,104.06,Product 036,Office,Office Group 1,Brand 07,50.44,Customer 3860,West,Corporate,City 21,Store 21,North,Manager 06,2024-03-28,2024,3,Mar,1,Thursday
828,20240518,99,2732,5,3,0.2,719.81,536.46,183.35,Product 099,Household,Household Group 4,Brand 10,178.82,Customer 2732,West,Corporate,City 45,Store 05,North,Manager 06,2024-05-18,2024,5,May,2,Saturday
829,20250508,76,2639,2,1,0.0,216.58,106.44,110.14,Product 076,Personal Care,Personal Care Group 1,Brand 02,106.44,Customer 2639,East,Consumer,City 48,Store 02,South,Manager 03,2025-05-08,2025,5,May,2,Thursday
830,20240610,1,339,22,1,0.05,9.66,5.41,4.25,Product 001,Beverages,Beverages Group 2,Brand 02,5.41,Customer 0339,East,Consumer,City 04,Store 22,South,Manager 07,2024-06-10,2024,6,Jun,2,Monday
831,20250412,72,233,17,1,0.0,249.09,134.33,114.76,Product 072,Office,Office Group 1,Brand 13,134.33,Customer 0233,North,SMB,City 42,Store 17,North,Manager 02,2025-04-12,2025,4,Apr,2,Saturday
832,20250701,75,1416,17,1,0.0,322.98,159.03,163.95,Product 075,Household,Household Group 4,Brand 01,159.03,Customer 1416,West,Consumer,City 25,Store 17,North,Manager 02,2025-07-01,2025,7,Jul,3,Tuesday
833,20251113,115,2181,2,2,0.1,577.06,296.48,280.58,Product 115,Beverages,Beverages Group 4,Brand 11,148.24,Customer 2181,North,SMB,City 22,Store 02,South,Manager 03,2025-11-13,2025,11,Nov,4,Thursday
834,20250322,33,3319,20,3,0.0,264.29,178.62,85.67,Product 033,Household,Household Group 2,Brand 04,59.54,Customer 3319,East,SMB,City 08,Store 20,West,Manager 05,2025-03-22,2025,3,Mar,1,Saturday
835,20240722,41,2295,19,2,0.0,287.96,197.7,90.26,Product 041,Electronics,Electronics Group 2,Brand 12,98.85,Customer 2295,East,Corporate,City 40,Store 19,East,Manager 04,2024-07-22,2024,7,Jul,3,Monday
836,20240728,81,3598,14,1,0.0,17.16,11.69,5.47,Product 081,Household,Household Group 2,Brand 07,11.69,Customer 3598,South,Consumer,City 47,Store 14,South,Manager 07,2024-07-28,2024,7,Jul,3,Sunday
837,20251007,99,1906,3,3,0.0,1151.72,536.46,615.26,Product 099,Household,Household Group 4,Brand 10,178.82,Customer 1906,South,Consumer,City 35,Store 03,East,Manager 04,2025-10-07,2025,10,Oct,4,Tuesday
838,20251127,42,116,17,3,0.0,170.78,93.27,77.51,Product 042,Office,Office Group 3,Brand 13,31.09,Customer 0116,West,Consumer,City 21,Store 17,North,Manager 02,2025-11-27,2025,11,Nov,4,Thursday
839,20251120,13,3509,11,2,0.0,488.94,271.74,217.2,Product 013,Beverages,Beverages Group 2,Brand 14,135.87,Customer 3509,North,Consumer,City 06,Store 11,East,Manager 04,2025-11-20,2025,11,Nov,4,Thursday
840,20240707,65,3755,9,1,0.1,107.46,68.94,38.52,Product 065,Electronics,Electronics Group 2,Brand 06,68.94,Customer 3755,East,SMB,City 12,Store 09,North,Manager 02,2024-07-07,2024,7,Jul,3,Sunday
841,20250301,9,2781,20,2,0.0,505.13,267.9,237.23,Product 009,Household,Household Group 2,Brand 10,133.95,Customer 2781,North,SMB,City 46,Store 20,West,Manager 05,2025-03-01,2025,3,Mar,1,Saturday
842,20250208,21,1174,16,2,0.0,107.67,63.6,44.07,Product 021,Household,Household Group 2,Brand 07,31.8,Customer 1174,South,Consumer,City 23,Store 16,West,Manager 01,2025-02-08,2025,2,Feb,1,Saturday
843,20251207,47,427,4,1,0.15,20.08,11.74,8.34,Product 047,Electronics,Electronics Group 4,Brand 03,11.74,Customer 0427,East,Consumer,City 44,Store 04,West,Manager 05,2025-12-07,2025,12,Dec,4,Sunday
844,20251106,13,1553,2,2,0.1,502.3,271.74,230.56,Product 013,Beverages,Beverages Group 2,Brand 14,135.87,Customer 1553,North,Consumer,City 18,Store 02,South,Manager 03,2025-11-06,2025,11,Nov,4,Thursday
845,20241116,33,3422,9,2,0.1,178.18,119.08,59.1,Product 033,Household,Household Group 2,Brand 04,59.54,Customer 3422,South,SMB,City 15,Store 09,North,Manager 02,2024-11-16,2024,11,Nov,4,Saturday
846,20250426,39,473,17,2,0.0,70.55,42.3,28.25,Product 039,Household,Household Group 4,Brand 10,21.15,Customer 0473,North,Corporate,City 42,Store 17,North,Manager 02,2025-04-26,2025,4,Apr,2,Saturday
847,20240501,81,2543,1,1,0.05,19.02,11.69,7.33,Product 081,Household,Household Group 2,Brand 07,11.69,Customer 2543,East,SMB,City 48,Store 01,North,Manager 02,2024-05-01,2024,5,May,2,Wednesday
848,20250418,37,3024,18,4,0.0,640.46,337.56,302.9,Product 037,Beverages,Beverages Group 2,Brand 08,84.39,Customer 3024,West,Consumer,City 01,Store 18,South,Manager 03,2025-04-18,2025,4,Apr,2,Friday
849,20250428,3,547,5,3,0.0,159.31,79.65,79.66,Product 003,Household,Household Group 4,Brand 04,26.55,Customer 0547,East,Corporate,City 20,Store 05,North,Manager 06,2025-04-28,2025,4,Apr,2,Monday
850,20241209,58,3694,2,1,0.2,56.87,36.08,20.79,Product 058,Personal Care,Personal Care Group 3,Brand 14,36.08,Customer 3694,South,Consumer,City 47,Store 02,South,Manager 03,2024-12-09,2024,12,Dec,4,Monday
851,20240118,12,2837,19,4,0.05,821.83,449.24,372.59,Product 012,Office,Office Group 1,Brand 13,112.31,Customer 2837,North,Consumer,City 06,Store 19,East,Manager 04,2024-01-18,2024,1,Jan,1,Thursday
852,20250729,53,845,12,2,0.0,294.07,143.46,150.61,Product 053,Electronics,Electronics Group 2,Brand 09,71.73,Customer 0845,North,SMB,City 30,Store 12,West,Manager 05,2025-07-29,2025,7,Jul,3,Tuesday
853,20251028,28,3543,16,3,0.15,539.73,288.9,250.83,Product 028,Personal Care,Personal Care Group 1,Brand 14,96.3,Customer 3543,East,Consumer,City 40,Store 16,West,Manager 01,2025-10-28,2025,10,Oct,4,Tuesday
854,20251016,66,357,1,2,0.0,81.73,41.1,40.63,Product 066,Office,Office Group 3,Brand 07,20.55,Customer 0357,North,Corporate,City 22,Store 01,North,Manager 02,2025-10-16,2025,10,Oct,4,Thursday
855,20240106,29,1188,8,3,0.0,830.54,501.78,328.76,Product 029,Electronics,Electronics Group 2,Brand 15,167.26,Customer 1188,West,Consumer,City 37,Store 08,West,Manager 01,2024-01-06,2024,1,Jan,1,Saturday
856,20250209,25,3009,3,2,0.0,523.15,256.04,267.11,Product 025,Beverages,Beverages Group 2,Brand 11,128.02,Customer 3009,North,Consumer,City 34,Store 03,East,Manager 04,2025-02-09,2025,2,Feb,1,Sunday
857,20251029,36,417,23,2,0.2,127.14,100.88,26.26,Product 036,Office,Office Group 1,Brand 07,50.44,Customer 0417,North,Consumer,City 34,Store 23,East,Manager 08,2025-10-29,2025,10,Oct,4,Wednesday
858,20250705,84,1082,1,1,0.15,196.87,154.18,42.69,Product 084,Office,Office Group 1,Brand 10,154.18,Customer 1082,South,Consumer,City 27,Store 01,North,Manager 02,2025-07-05,2025,7,Jul,3,Saturday
859,20250126,53,1234,21,1,0.05,150.25,71.73,78.52,Product 053,Electronics,Electronics Group 2,Brand 09,71.73,Customer 1234,South,Corporate,City 35,Store 21,North,Manager 06,2025-01-26,2025,1,Jan,1,Sunday
860,20241011,107,2397,11,1,0.05,56.22,27.29,28.93,Product 107,Electronics,Electronics Group 4,Brand 03,27.29,Customer 2397,North,SMB,City 46,Store 11,East,Manager 04,2024-10-11,2024,10,Oct,4,Friday
861,20250820,59,364,6,1,0.0,138.16,85.85,52.31,Product 059,Electronics,Electronics Group 4,Brand 15,85.85,Customer 0364,West,Consumer,City 29,Store 06,South,Manager 07,2025-08-20,2025,8,Aug,3,Wednesday
862,20240211,104,488,14,1,0.15,222.98,122.48,100.5,Product 104,Snacks,Snacks Group 1,Brand 15,122.48,Customer 0488,West,Consumer,City 09,Store 14,South,Manager 07,2024-02-11,2024,2,Feb,1,Sunday
863,20251019,36,172,10,2,0.0,196.43,100.88,95.55,Product 036,Office,Office Group 1,Brand 07,50.44,Customer 0172,West,Consumer,City 29,Store 10,South,Manager 03,2025-10-19,2025,10,Oct,4,Sunday
864,20250106,93,125,10,3,0.05,903.06,530.52,372.54,Product 093,Household,Household Group 2,Brand 04,176.84,Customer 0125,North,Consumer,City 30,Store 10,South,Manager 03,2025-01-06,2025,1,Jan,1,Monday
865,20251125,113,2730,9,5,0.0,265.35,143.35,122.0,Product 113,Electronics,Electronics Group 2,Brand 09,28.67,Customer 2730,South,Consumer,City 43,Store 09,North,Manager 02,2025-11-25,2025,11,Nov,4,Tuesday
866,20251127,91,3398,7,1,0.0,76.49,41.28,35.21,Product 091,Beverages,Beverages Group 4,Brand 02,41.28,Customer 3398,South,Corporate,City 39,Store 07,East,Manager 08,2025-11-27,2025,11,Nov,4,Thursday
867,20241223,120,2790,8,1,0.0,15.9,8.98,6.92,Product 120,Office,Office Group 1,Brand 01,8.98,Customer 2790,South,Consumer,City 07,Store 08,West,Manager 01,2024-12-23,2024,12,Dec,4,Monday
868,20251006,12,482,14,1,0.05,210.68,112.31,98.37,Product 012,Office,Office Group 1,Brand 13,112.31,Customer 0482,South,Consumer,City 03,Store 14,South,Manager 07,2025-10-06,2025,10,Oct,4,Monday
869,20241228,51,75,11,3,0.15,683.11,415.98,267.13,Product 051,Household,Household Group 4,Brand 07,138.66,Customer 0075,East,SMB,City 28,Store 11,East,Manager 04,2024-12-28,2024,12,Dec,4,Saturday
870,20240801,95,3581,8,1,0.15,87.37,53.49,33.88,Product 095,Electronics,Electronics Group 4,Brand 06,53.49,Customer 3581,North,Consumer,City 30,Store 08,West,Manager 01,2024-08-01,2024,8,Aug,3,Thursday
871,20240617,21,1741,2,1,0.0,64.42,31.8,32.62,Product 021,Household,Household Group 2,Brand 07,31.8,Customer 1741,North,Consumer,City 14,Store 02,South,Manager 03,2024-06-17,2024,6,Jun,2,Monday
872,20250929,1,1181,16,1,0.0,8.95,5.41,3.54,Product 001,Beverages,Beverages Group 2,Brand 02,5.41,Customer 1181,North,Corporate,City 30,Store 16,West,Manager 01,2025-09-29,2025,9,Sep,3,Monday
873,20240717,73,3437,12,2,0.15,37.79,22.76,15.03,Product 073,Beverages,Beverages Group 2,Brand 14,11.38,Customer 3437,North,Consumer,City 30,Store 12,West,Manager 05,2024-07-17,2024,7,Jul,3,Wednesday
874,20251206,92,64,3,2,0.0,392.54,270.46,122.08,Product 092,Snacks,Snacks Group 1,Brand 03,135.23,Customer 0064,West,Consumer,City 17,Store 03,East,Manager 04,2025-12-06,2025,12,Dec,4,Saturday
875,20250425,85,1057,24,2,0.0,691.78,314.92,376.86,Product 085,Beverages,Beverages Group 2,Brand 11,157.46,Customer 1057,North,Consumer,City 02,Store 24,West,Manager 01,2025-04-25,2025,4,Apr,2,Friday
876,20250917,63,2454,23,1,0.0,48.48,30.74,17.74,Product 063,Household,Household Group 4,Brand 04,30.74,Customer 2454,South,Consumer,City 07,Store 23,East,Manager 08,2025-09-17,2025,9,Sep,3,Wednesday
877,20240407,65,3879,11,1,0.0,136.25,68.94,67.31,Product 065,Electronics,Electronics Group 2,Brand 06,68.94,Customer 3879,East,Corporate,City 40,Store 11,East,Manager 04,2024-04-07,2024,4,Apr,2,Sunday
878,20241103,62,2658,23,3,0.05,1005.25,473.61,531.64,Product 062,Snacks,Snacks Group 3,Brand 03,157.87,Customer 2658,South,Consumer,City 19,Store 23,East,Manager 08,2024-11-03,2024,11,Nov,4,Sunday
879,20251103,29,2157,2,2,0.05,500.01,334.52,165.49,Product 029,Electronics,Electronics Group 2,Brand 15,167.26,Customer 2157,North,SMB,City 46,Store 02,South,Manager 03,2025-11-03,2025,11,Nov,4,Monday
880,20240322,21,2673,4,2,0.0,132.34,63.6,68.74,Product 021,Household,Household Group 2,Brand 07,31.8,Customer 2673,North,Consumer,City 34,Store 04,West,Manager 05,2024-03-22,2024,3,Mar,1,Friday
881,20251210,20,864,19,3,0.1,188.86,118.74,70.12,Product 020,Snacks,Snacks Group 1,Brand 06,39.58,Customer 0864,West,Consumer,City 01,Store 19,East,Manager 04,2025-12-10,2025,12,Dec,4,Wednesday
882,20240708,105,517,5,1,0.0,346.5,155.17,191.33,Product 105,Household,Household Group 2,Brand 01,155.17,Customer 0517,North,Consumer,City 38,Store 05,North,Manager 06,2024-07-08,2024,7,Jul,3,Monday
883,20251205,42,435,19,1,0.0,55.81,31.09,24.72,Product 042,Office,Office Group 3,Brand 13,31.09,Customer 0435,East,Consumer,City 04,Store 19,East,Manager 04,2025-12-05,2025,12,Dec,4,Friday
884,20250706,66,3129,23,1,0.0,45.6,20.55,25.05,Product 066,Office,Office Group 3,Brand 07,20.55,Customer 3129,North,Corporate,City 10,Store 23,East,Manager 08,2025-07-06,2025,7,Jul,3,Sunday
885,20241206,40,28,1,2,0.0,386.17,180.32,205.85,Product 040,Personal Care,Personal Care Group 1,Brand 11,90.16,Customer 0028,West,Consumer,City 29,Store 01,North,Manager 02,2024-12-06,2024,12,Dec,4,Friday
886,20240522,26,1638,3,1,0.0,264.81,126.27,138.54,Product 026,Snacks,Snacks Group 3,Brand 12,126.27,Customer 1638,South,SMB,City 07,Store 03,East,Manager 04,2024-05-22,2024,5,May,2,Wednesday
887,20250430,13,667,11,1,0.0,214.29,135.87,78.42,Product 013,Beverages,Beverages Group 2,Brand 14,135.87,Customer 0667,East,Consumer,City 44,Store 11,East,Manager 04,2025-04-30,2025,4,Apr,2,Wednesday
888,20240416,86,306,9,1,0.05,44.2,26.33,17.87,Product 086,Snacks,Snacks Group 3,Brand 12,26.33,Customer 0306,South,Consumer,City 19,Store 09,North,Manager 02,2024-04-16,2024,4,Apr,2,Tuesday
889,20250327,79,2294,18,3,0.0,749.41,499.68,249.73,Product 079,Beverages,Beverages Group 4,Brand 05,166.56,Customer 2294,South,Consumer,City 39,Store 18,South,Manager 03,2025-03-27,2025,3,Mar,1,Thursday
