SalesLineID,DateKey,ProductKey,CustomerKey,StoreKey,Quantity,DiscountPct,Revenue,Cost,GrossProfit
104594,20250917,24,1643,7,2,0.0,676.79,333.68,343.11
104595,20240217,20,1793,21,1,0.0,65.08,39.58,25.5
104596,20240805,71,3542,22,2,0.0,514.29,308.52,205.77
104597,20240916,38,1494,16,2,0.2,466.53,323.12,143.41
104598,20251113,116,3598,16,1,0.05,28.78,14.85,13.93
104599,20251229,52,2451,14,3,0.0,596.16,407.07,189.09
104600,20251009,16,2961,15,2,0.0,438.65,274.28,164.37
104601,20240406,76,2195,17,2,0.0,347.05,212.88,134.17
104602,20250618,111,467,5,2,0.0,187.63,83.4,104.23
104603,20240519,52,2868,17,1,0.0,264.1,135.69,128.41
104604,20251213,110,798,21,1,0.1,151.07,105.9,45.17
104605,20251205,54,1028,6,3,0.0,1034.72,483.57,551.15
104606,20241207,89,3605,17,3,0.05,410.8,207.72,203.08
104607,20250419,19,1935,24,4,0.15,186.72,122.48,64.24
104608,20240820,37,2310,6,3,0.0,450.72,253.17,197.55
104609,20251223,27,3933,9,2,0.0,312.35,166.94,145.41
104610,20251019,6,2055,2,1,0.0,121.84,65.18,56.66
104611,20240305,82,1819,21,1,0.0,75.81,42.92,32.89
104612,20241226,72,879,16,1,0.0,245.44,134.33,111.11
104613,20250509,29,2511,17,1,0.0,266.27,167.26,99.01
104614,20240405,25,2921,9,2,0.15,333.56,256.04,77.52
104615,20240406,74,3484,21,1,0.0,235.92,128.15,107.77
104616,20250523,28,254,11,2,0.0,287.73,192.6,95.13
104617,20240817,16,403,20,2,0.0,419.18,274.28,144.9
104618,20240322,86,984,9,1,0.0,56.74,26.33,30.41
104619,20240517,60,2607,9,1,0.1,31.64,19.48,12.16
104620,20240416,18,51,24,4,0.15,1219.53,676.88,542.65
104621,20250325,115,3747,23,1,0.0,247.38,148.24,99.14
104622,20241123,9,1139,23,1,0.0,264.59,133.95,130.64
104623,20250726,114,363,16,2,0.0,438.18,203.24,234.94
104624,20250330,16,118,7,2,0.1,492.92,274.28,218.64
104625,20241003,69,2855,7,1,0.2,186.01,151.7,34.31
104626,20250428,106,808,10,1,0.0,174.82,77.74,97.08
104627,20250921,91,3588,13,1,0.05,65.34,41.28,24.06
104628,20240504,18,1786,16,1,0.0,325.02,169.22,155.8
104629,20240117,80,2471,16,1,0.0,224.85,118.39,106.46
104630,20240404,85,999,7,2,0.0,485.78,314.92,170.86
104631,20240909,67,1853,19,2,0.0,418.05,285.88,132.17
104632,20240717,62,1781,5,1,0.0,264.95,157.87,107.08
104633,20241228,113,595,13,3,0.0,185.95,86.01,99.94
104634,20240914,2,513,8,1,0.0,290.66,135.26,155.4
104635,20241209,54,150,5,1,0.15,200.96,161.19,39.77
104636,20251103,24,3674,16,1,0.05,273.8,166.84,106.96
104637,20251202,57,2794,9,1,0.05,128.14,78.04,50.1
104638,20240905,88,513,2,1,0.15,21.76,11.97,9.79
104639,20241020,87,2021,19,1,0.0,110.09,65.21,44.88
104640,20240820,55,1628,23,1,0.0,195.01,107.07,87.94
104641,20240603,12,2117,14,2,0.0,398.97,224.62,174.35
104642,20240212,98,1554,10,1,0.0,257.94,143.41,114.53
104643,20250529,48,432,5,2,0.15,420.71,233.58,187.13
104644,20241018,77,1247,1,1,0.0,179.82,87.62,92.2
104645,20251126,20,3731,24,2,0.15,99.43,79.16,20.27
104646,20250614,59,1256,6,2,0.0,329.09,171.7,157.39
104647,20250113,70,2824,9,2,0.1,626.18,348.1,278.08
104648,20250519,47,1879,14,1,0.0,24.05,11.74,12.31
104649,20241114,82,1142,22,3,0.0,212.07,128.76,83.31
104650,20240302,85,3969,6,1,0.05,272.93,157.46,115.47
104651,20240718,63,953,2,1,0.0,56.01,30.74,25.27
104652,20251116,49,2628,14,2,0.05,147.84,95.12,52.72
104653,20250915,56,1474,24,2,0.0,272.09,167.96,104.13
104654,20240426,64,1691,7,1,0.05,220.71,139.12,81.59
104655,20250604,80,3183,6,1,0.0,213.25,118.39,94.86
104656,20250422,28,1965,11,1,0.0,153.01,96.3,56.71
104657,20240908,32,2696,7,1,0.0,357.41,166.48,190.93
104658,20250823,118,3507,21,1,0.0,361.08,171.58,189.5
104659,20250228,27,3410,8,4,0.0,661.55,333.88,327.67
104660,20250207,70,3140,21,1,0.0,267.02,174.05,92.97
104661,20240308,9,2257,22,3,0.05,774.21,401.85,372.36
104662,20251023,11,987,11,2,0.05,64.93,33.04,31.89
104663,20250424,2,3054,13,1,0.0,283.44,135.26,148.18
104664,20250411,112,2651,7,3,0.05,181.12,100.74,80.38
104665,20250114,75,1478,12,1,0.2,269.17,159.03,110.14
104666,20240624,13,2706,21,1,0.0,218.5,135.87,82.63
104667,20240426,72,1692,15,2,0.0,450.86,268.66,182.2
104668,20240314,108,1583,15,4,0.0,495.84,289.24,206.6
104669,20251110,24,1612,21,3,0.0,1023.48,500.52,522.96
104670,20241224,38,3592,5,2,0.15,557.96,323.12,234.84
104671,20251215,107,151,18,1,0.05,45.23,27.29,17.94
104672,20240123,22,1736,17,2,0.0,16.25,8.38,7.87
104673,20240917,79,2987,13,2,0.0,680.81,333.12,347.69
104674,20241114,66,3848,20,2,0.0,81.79,41.1,40.69
104675,20240915,78,3485,3,1,0.1,87.99,65.31,22.68
104676,20251109,105,1122,8,2,0.0,587.87,310.34,277.53
104677,20240827,21,3719,21,1,0.0,58.5,31.8,26.7
104678,20240115,64,3256,16,1,0.1,256.9,139.12,117.78
104679,20241128,23,3209,6,1,0.0,15.35,7.66,7.69
104680,20250830,64,3047,19,1,0.0,275.68,139.12,136.56
104681,20240424,92,423,18,2,0.0,546.14,270.46,275.68
104682,20240210,92,3259,4,1,0.1,272.71,135.23,137.48
104683,20240514,3,2159,6,2,0.0,95.38,53.1,42.28
104684,20251110,14,1474,18,1,0.0,22.02,12.71,9.31
104685,20240608,54,3351,21,1,0.1,248.48,161.19,87.29
104686,20240206,16,1553,11,1,0.0,249.21,137.14,112.07
104687,20240316,16,2798,10,3,0.0,905.15,411.42,493.73
104688,20240718,16,622,1,4,0.0,1045.21,548.56,496.65
104689,20240428,118,2428,5,1,0.0,380.13,171.58,208.55
104690,20250914,24,1093,23,1,0.0,261.63,166.84,94.79
104691,20241021,110,1439,20,2,0.0,435.75,211.8,223.95
104692,20240912,12,2055,4,1,0.05,181.65,112.31,69.34
104693,20250208,41,1059,2,1,0.0,155.01,98.85,56.16
104694,20250808,3,3707,21,3,0.05,156.24,79.65,76.59
104695,20251202,99,750,1,2,0.05,688.73,357.64,331.09
104696,20240610,117,1624,14,1,0.0,220.61,101.87,118.74
104697,20241129,9,3648,16,1,0.0,252.78,133.95,118.83
104698,20241125,69,1239,17,4,0.05,895.18,606.8,288.38
104699,20240119,103,3056,14,2,0.05,501.09,347.1,153.99
104700,20240807,102,1902,4,3,0.0,664.06,452.52,211.54
104701,20250904,59,2057,21,1,0.0,131.86,85.85,46.01
104702,20240221,32,3619,6,2,0.0,698.24,332.96,365.28
104703,20250810,31,3976,9,3,0.0,458.08,246.78,211.3
104704,20240428,93,2743,12,1,0.0,275.57,176.84,98.73
104705,20250611,48,481,11,2,0.0,403.85,233.58,170.27
104706,20251114,66,3862,24,1,0.05,32.85,20.55,12.3
104707,20240413,71,974,12,1,0.0,323.19,154.26,168.93
104708,20240730,83,3047,9,2,0.0,189.44,104.72,84.72
104709,20251014,98,860,3,1,0.0,215.71,143.41,72.3
104710,20241124,44,809,15,2,0.0,100.61,59.24,41.37
104711,20240828,45,2261,5,3,0.1,777.27,432.54,344.73
104712,20241123,10,907,11,3,0.0,837.51,428.97,408.54
104713,20240713,76,1551,2,2,0.0,397.6,212.88,184.72
104714,20251014,49,1669,18,2,0.0,146.08,95.12,50.96
104715,20240430,105,1238,20,2,0.0,641.52,310.34,331.18
104716,20250921,76,2383,13,2,0.0,415.93,212.88,203.05
104717,20240518,58,3281,13,3,0.0,185.28,108.24,77.04
104718,20240817,31,1149,23,1,0.0,177.85,82.26,95.59
104719,20240116,20,1336,17,1,0.0,65.86,39.58,26.28
104720,20251129,21,3551,9,2,0.0,136.9,63.6,73.3
104721,20240509,119,1027,10,4,0.0,39.5,19.52,19.98
104722,20251121,116,624,21,1,0.0,25.57,14.85,10.72
104723,20241020,103,3651,14,2,0.0,529.43,347.1,182.33
104724,20250309,3,2152,8,1,0.0,39.86,26.55,13.31
104725,20240616,93,1525,17,1,0.0,269.64,176.84,92.8
104726,20250603,104,681,8,1,0.0,178.06,122.48,55.58
104727,20251114,97,1990,15,3,0.15,239.9,141.75,98.15
104728,20241002,86,2478,12,2,0.0,105.97,52.66,53.31
104729,20240128,72,788,10,1,0.0,205.0,134.33,70.67
104730,20241118,87,2141,12,2,0.0,269.93,130.42,139.51
104731,20251227,26,314,18,1,0.05,187.14,126.27,60.87
104732,20240803,70,3587,7,2,0.15,647.96,348.1,299.86
104733,20251231,34,1782,3,3,0.0,896.94,528.81,368.13
104734,20250823,88,457,10,1,0.0,22.39,11.97,10.42
104735,20240709,9,2634,18,1,0.1,196.06,133.95,62.11
104736,20240409,52,1276,11,2,0.0,402.46,271.38,131.08
104737,20240321,9,663,12,1,0.0,267.78,133.95,133.83
104738,20241112,80,1485,8,3,0.0,722.45,355.17,367.28
104739,20250728,2,3619,20,1,0.0,231.7,135.26,96.44
104740,20241001,38,1375,10,2,0.15,533.05,323.12,209.93
104741,20250820,50,840,12,1,0.1,212.93,121.94,90.99
104742,20240317,62,3636,13,1,0.0,242.19,157.87,84.32
104743,20250913,2,167,15,1,0.0,284.72,135.26,149.46
104744,20241227,97,3997,11,1,0.0,88.92,47.25,41.67
104745,20250312,71,1614,6,1,0.0,341.45,154.26,187.19
104746,20250204,102,3048,15,1,0.05,239.35,150.84,88.51
104747,20251230,81,1324,21,1,0.05,17.9,11.69,6.21
104748,20251013,33,2123,14,1,0.15,87.51,59.54,27.97
104749,20240124,32,356,18,1,0.05,277.16,166.48,110.68
104750,20251103,3,990,7,2,0.0,103.81,53.1,50.71
104751,20251029,58,96,13,4,0.1,292.02,144.32,147.7
104752,20251104,4,1902,19,2,0.0,407.22,213.58,193.64
104753,20240101,59,1008,17,2,0.15,311.7,171.7,140.0
104754,20250720,72,1290,6,1,0.0,246.4,134.33,112.07
104755,20250624,43,110,9,1,0.0,158.9,107.49,51.41
104756,20250808,67,3342,8,1,0.0,234.7,142.94,91.76
104757,20251102,112,2452,21,4,0.0,274.08,134.32,139.76
104758,20250119,99,471,2,2,0.0,781.16,357.64,423.52
104759,20250216,43,1873,15,3,0.0,557.35,322.47,234.88
104760,20241029,62,1791,7,1,0.0,346.38,157.87,188.51
104761,20251204,23,1618,18,4,0.1,44.19,30.64,13.55
104762,20250915,25,750,14,2,0.0,505.9,256.04,249.86
104763,20240926,59,3176,6,1,0.05,158.73,85.85,72.88
104764,20241019,116,254,23,1,0.1,29.83,14.85,14.98
104765,20250223,74,1267,1,1,0.0,236.19,128.15,108.04
104766,20250628,40,1414,24,2,0.15,288.1,180.32,107.78
104767,20240909,47,3180,10,1,0.0,23.99,11.74,12.25
104768,20250716,11,2895,2,1,0.0,31.14,16.52,14.62
104769,20240707,100,2733,20,1,0.0,325.96,153.71,172.25
104770,20240522,103,2778,24,1,0.0,263.18,173.55,89.63
104771,20250112,51,283,23,1,0.0,279.93,138.66,141.27
104772,20240607,89,3943,17,1,0.1,116.6,69.24,47.36
104773,20240302,118,3061,6,2,0.1,521.85,343.16,178.69
104774,20240513,9,770,8,1,0.0,212.71,133.95,78.76
104775,20250525,113,3446,10,3,0.0,131.22,86.01,45.21
104776,20240827,26,2757,18,1,0.0,266.78,126.27,140.51
104777,20241115,43,2924,15,1,0.0,213.37,107.49,105.88
104778,20240516,56,3006,1,1,0.05,133.53,83.98,49.55
104779,20250423,72,3065,15,1,0.0,214.89,134.33,80.56
104780,20240206,70,3439,4,1,0.05,315.31,174.05,141.26
104781,20250727,39,2449,19,3,0.0,120.77,63.45,57.32
104782,20251109,70,53,2,2,0.0,772.31,348.1,424.21
104783,20240329,53,2707,24,2,0.0,208.58,143.46,65.12
104784,20241119,9,407,11,1,0.0,277.02,133.95,143.07
104785,20240812,107,2965,19,2,0.0,105.03,54.58,50.45
104786,20250201,101,2176,3,1,0.15,199.31,119.36,79.95
104787,20241203,68,19,8,1,0.05,222.03,103.9,118.13
104788,20250218,67,427,22,1,0.15,189.26,142.94,46.32
104789,20250715,18,587,12,2,0.05,634.65,338.44,296.21
104790,20240801,48,406,16,2,0.05,434.68,233.58,201.1
104791,20250506,41,1820,12,1,0.0,148.7,98.85,49.85
104792,20240729,68,1121,11,2,0.0,429.38,207.8,221.58
104793,20240121,101,643,2,1,0.0,257.3,119.36,137.94
104794,20250516,88,2450,24,2,0.1,39.77,23.94,15.83
104795,20240318,59,2818,20,1,0.05,176.05,85.85,90.2
104796,20240222,61,2059,21,1,0.1,70.39,35.55,34.84
104797,20240707,5,2453,17,3,0.0,398.4,247.95,150.45
104798,20250119,70,2302,20,2,0.0,748.41,348.1,400.31
104799,20250906,21,770,5,1,0.15,52.08,31.8,20.28
104800,20250830,48,3311,5,2,0.1,459.9,233.58,226.32
104801,20240704,23,3706,15,4,0.0,67.86,30.64,37.22
104802,20240411,3,493,24,1,0.05,51.15,26.55,24.6
104803,20250908,36,1019,18,2,0.0,150.2,100.88,49.32
104804,20240306,108,1527,7,1,0.1,101.39,72.31,29.08
104805,20240102,110,3664,9,1,0.05,201.34,105.9,95.44
104806,20250309,90,1486,9,2,0.0,84.38,42.66,41.72
104807,20251117,36,74,11,5,0.0,418.08,252.2,165.88
104808,20241128,31,706,19,3,0.0,420.04,246.78,173.26
104809,20250105,94,637,14,1,0.0,126.4,61.93,64.47
104810,20240916,50,3823,9,1,0.0,198.73,121.94,76.79
104811,20250418,15,2896,20,1,0.05,270.28,174.6,95.68
104812,20250725,16,1919,5,3,0.0,792.76,411.42,381.34
104813,20250324,74,3146,20,1,0.1,217.51,128.15,89.36
104814,20240106,66,1864,23,3,0.05,124.69,61.65,63.04
104815,20250715,67,588,16,1,0.1,247.27,142.94,104.33
104816,20240105,64,1310,16,2,0.0,439.09,278.24,160.85
104817,20250306,82,2549,5,1,0.0,87.59,42.92,44.67
104818,20241214,28,2347,21,3,0.15,425.24,288.9,136.34
104819,20251219,99,935,22,1,0.0,298.08,178.82,119.26
104820,20241229,38,265,17,1,0.0,356.97,161.56,195.41
104821,20241020,53,1239,13,2,0.0,228.95,143.46,85.49
104822,20250315,120,2031,19,1,0.05,14.17,8.98,5.19
104823,20240218,100,999,22,1,0.0,263.46,153.71,109.75
104824,20241221,115,235,3,4,0.05,906.99,592.96,314.03
104825,20241025,46,1744,4,3,0.0,860.42,496.68,363.74
104826,20251209,94,1152,8,2,0.0,187.28,123.86,63.42
104827,20250515,48,2529,5,3,0.0,621.49,350.37,271.12
104828,20241101,112,2172,12,1,0.1,56.01,33.58,22.43
104829,20240219,12,1063,19,4,0.0,790.58,449.24,341.34
104830,20240303,60,3945,1,1,0.15,32.01,19.48,12.53
104831,20251212,34,395,21,2,0.0,649.25,352.54,296.71
104832,20250610,7,1462,18,2,0.0,476.34,293.58,182.76
104833,20250127,51,3614,1,1,0.05,281.51,138.66,142.85
104834,20250315,10,1253,18,1,0.0,248.66,142.99,105.67
104835,20241123,17,1456,21,2,0.0,182.62,88.7,93.92
104836,20240412,101,2416,10,2,0.0,524.99,238.72,286.27
104837,20240919,26,2837,16,1,0.0,241.14,126.27,114.87
104838,20250406,116,1749,13,3,0.0,81.24,44.55,36.69
104839,20250908,14,1626,15,2,0.05,41.38,25.42,15.96
104840,20250516,30,3168,5,1,0.0,62.67,40.0,22.67
104841,20240622,106,3239,21,1,0.05,156.75,77.74,79.01
104842,20240318,7,2970,14,2,0.0,557.81,293.58,264.23
104843,20250304,115,1390,1,2,0.1,597.59,296.48,301.11
104844,20240529,87,876,13,3,0.0,309.31,195.63,113.68
104845,20241022,26,2986,9,1,0.0,252.32,126.27,126.05
104846,20241115,54,464,1,4,0.0,1092.59,644.76,447.83
104847,20240818,49,258,10,2,0.0,172.1,95.12,76.98
104848,20250628,26,242,14,3,0.0,671.21,378.81,292.4
104849,20250728,24,204,23,1,0.0,246.13,166.84,79.29
104850,20241204,91,1890,20,1,0.0,66.77,41.28,25.49
104851,20251205,5,1605,6,4,0.15,615.26,330.6,284.66
104852,20240716,20,840,6,3,0.0,258.11,118.74,139.37
104853,20240421,55,2515,11,3,0.1,480.42,321.21,159.21
104854,20250311,84,1903,21,2,0.05,505.77,308.36,197.41
104855,20241207,61,2445,13,2,0.0,110.75,71.1,39.65
104856,20250217,59,257,2,5,0.0,741.84,429.25,312.59
104857,20241019,76,1799,19,2,0.1,380.92,212.88,168.04
104858,20250921,41,1285,14,1,0.0,220.49,98.85,121.64
104859,20250615,66,638,18,1,0.0,29.93,20.55,9.38
104860,20250421,8,1852,22,2,0.15,267.05,151.86,115.19
104861,20240128,113,2574,3,2,0.0,114.31,57.34,56.97
104862,20240226,46,2398,9,2,0.0,652.19,331.12,321.07
104863,20250516,38,2105,16,1,0.0,315.71,161.56,154.15
104864,20240123,90,843,1,2,0.05,76.22,42.66,33.56
104865,20240605,110,1451,24,1,0.15,189.44,105.9,83.54
104866,20240831,7,3636,9,2,0.1,549.44,293.58,255.86
104867,20251016,36,2400,12,2,0.0,160.99,100.88,60.11
104868,20250307,53,3777,16,1,0.0,126.12,71.73,54.39
104869,20250623,30,2878,23,2,0.15,129.33,80.0,49.33
104870,20250118,88,3880,4,1,0.0,26.72,11.97,14.75
104871,20250825,32,1730,18,3,0.0,742.37,499.44,242.93
104872,20250309,60,252,23,2,0.05,72.69,38.96,33.73
104873,20241029,68,805,3,1,0.0,163.59,103.9,59.69
104874,20251106,45,1070,11,1,0.0,233.96,144.18,89.78
104875,20250509,86,2070,15,3,0.1,131.16,78.99,52.17
104876,20240503,57,1457,4,1,0.0,151.98,78.04,73.94
104877,20250809,90,829,15,2,0.1,60.78,42.66,18.12
104878,20250607,36,1060,22,2,0.15,185.44,100.88,84.56
104879,20240320,87,1008,23,4,0.0,488.96,260.84,228.12
104880,20250717,87,3225,1,3,0.0,309.22,195.63,113.59
104881,20241117,19,78,15,1,0.0,52.79,30.62,22.17
104882,20250705,39,3310,16,1,0.0,35.82,21.15,14.67
104883,20240417,21,1088,13,1,0.0,57.16,31.8,25.36
104884,20250731,63,1242,1,3,0.15,148.22,92.22,56.0
104885,20250407,92,1240,6,4,0.1,807.93,540.92,267.01
104886,20240408,20,1982,22,1,0.0,72.48,39.58,32.9
104887,20241201,6,474,5,2,0.0,286.85,130.36,156.49
104888,20240930,109,33,7,1,0.0,31.04,17.94,13.1
104889,20250603,14,3301,5,2,0.05,46.97,25.42,21.55
104890,20250919,50,2131,13,1,0.0,267.95,121.94,146.01
104891,20240411,8,1176,6,1,0.1,127.7,75.93,51.77
104892,20240512,102,3862,20,3,0.0,724.4,452.52,271.88
104893,20251018,77,1921,1,2,0.0,384.04,175.24,208.8
104894,20250206,47,3730,15,2,0.0,34.43,23.48,10.95
104895,20240515,61,1170,16,1,0.05,59.38,35.55,23.83
104896,20240730,94,535,4,1,0.1,109.09,61.93,47.16
104897,20250504,54,1130,23,2,0.0,686.65,322.38,364.27
104898,20240711,71,297,7,2,0.1,531.57,308.52,223.05
104899,20241228,119,3582,9,3,0.1,27.4,14.64,12.76
104900,20250223,30,2654,6,3,0.0,261.16,120.0,141.16
104901,20240427,108,2449,4,3,0.0,348.47,216.93,131.54
104902,20240801,50,2995,3,1,0.0,211.51,121.94,89.57
104903,20251229,24,3161,18,1,0.0,281.65,166.84,114.81
104904,20251215,115,1670,19,1,0.0,285.45,148.24,137.21
104905,20250622,8,2378,12,2,0.15,236.82,151.86,84.96
104906,20250921,23,2586,1,2,0.05,24.79,15.32,9.47
104907,20240430,34,3584,11,3,0.0,938.71,528.81,409.9
104908,20240113,112,2869,14,1,0.0,68.88,33.58,35.3
104909,20250915,83,2506,22,1,0.05,91.83,52.36,39.47
104910,20240321,113,3479,1,1,0.05,49.64,28.67,20.97
104911,20240703,54,3231,9,1,0.05,255.59,161.19,94.4
104912,20250114,41,883,6,3,0.0,610.91,296.55,314.36
104913,20250204,76,97,4,4,0.05,618.46,425.76,192.7
104914,20250201,47,3594,16,2,0.05,46.02,23.48,22.54
104915,20240124,90,481,24,2,0.1,72.56,42.66,29.9
104916,20251030,30,2341,9,2,0.15,146.65,80.0,66.65
104917,20240619,76,2772,19,3,0.05,453.52,319.32,134.2
104918,20241209,19,2087,11,2,0.0,105.64,61.24,44.4
104919,20240115,14,2891,8,2,0.0,38.68,25.42,13.26
104920,20251209,110,1952,4,1,0.0,221.65,105.9,115.75
104921,20240826,29,2776,12,1,0.15,287.15,167.26,119.89
104922,20240425,103,662,14,2,0.05,515.38,347.1,168.28
104923,20250304,66,2275,11,1,0.0,44.55,20.55,24.0
104924,20241231,54,2867,5,1,0.2,247.2,161.19,86.01
104925,20250516,117,1382,3,3,0.0,451.91,305.61,146.3
104926,20251229,109,3154,20,1,0.0,27.53,17.94,9.59
104927,20250730,96,1698,5,1,0.0,26.48,15.98,10.5
104928,20250901,110,3412,10,2,0.05,296.53,211.8,84.73
104929,20240401,60,1014,6,2,0.0,56.64,38.96,17.68
104930,20251111,12,3738,5,2,0.1,383.18,224.62,158.56
104931,20250418,117,2340,10,2,0.1,308.99,203.74,105.25
104932,20240926,29,2667,20,1,0.0,248.39,167.26,81.13
104933,20250318,83,1031,2,2,0.0,203.26,104.72,98.54
104934,20251222,67,98,11,4,0.0,1123.94,571.76,552.18
104935,20241026,69,1285,11,4,0.0,1332.76,606.8,725.96
104936,20241005,36,91,11,2,0.0,178.0,100.88,77.12
104937,20240508,70,1788,7,2,0.0,646.85,348.1,298.75
104938,20240228,76,3691,4,5,0.05,1089.57,532.2,557.37
104939,20250806,66,2338,5,1,0.15,33.02,20.55,12.47
104940,20241018,55,3455,3,1,0.0,175.75,107.07,68.68
104941,20251016,66,2563,2,1,0.0,40.33,20.55,19.78
104942,20251108,108,3194,3,3,0.15,289.47,216.93,72.54
104943,20251124,98,163,17,5,0.0,1365.64,717.05,648.59
104944,20251229,46,2788,1,2,0.05,524.74,331.12,193.62
104945,20250507,25,132,4,1,0.0,285.2,128.02,157.18
104946,20250412,80,2486,3,4,0.0,986.47,473.56,512.91
104947,20241025,111,1918,18,1,0.1,82.23,41.7,40.53
104948,20251215,43,3412,15,5,0.0,980.73,537.45,443.28
104949,20240416,93,864,19,3,0.0,908.98,530.52,378.46
104950,20250604,10,2365,5,1,0.2,236.76,142.99,93.77
104951,20240121,61,579,5,2,0.0,107.92,71.1,36.82
104952,20240125,105,3286,1,1,0.1,296.37,155.17,141.2
104953,20241128,17,3798,16,2,0.2,142.91,88.7,54.21
104954,20241121,106,3945,14,3,0.05,429.07,233.22,195.85
104955,20251206,43,3298,18,1,0.2,130.22,107.49,22.73
104956,20251011,50,1903,16,1,0.0,253.66,121.94,131.72
104957,20250824,21,721,8,4,0.0,230.69,127.2,103.49
104958,20240729,53,3952,23,3,0.0,335.91,215.19,120.72
104959,20251017,16,2025,6,4,0.15,677.11,548.56,128.55
104960,20240908,98,1869,8,3,0.0,905.85,430.23,475.62
104961,20241213,53,465,15,3,0.0,397.21,215.19,182.02
104962,20241023,58,890,12,2,0.05,144.63,72.16,72.47
104963,20240720,63,200,6,3,0.0,201.8,92.22,109.58
104964,20251217,9,2598,20,2,0.1,502.13,267.9,234.23
104965,20251021,74,3046,6,2,0.0,572.87,256.3,316.57
104966,20240425,73,1064,12,1,0.0,20.61,11.38,9.23
104967,20250528,27,1444,20,1,0.0,144.02,83.47,60.55
104968,20250115,99,2667,3,1,0.0,390.95,178.82,212.13
104969,20241122,60,2124,10,1,0.1,39.22,19.48,19.74
104970,20240624,87,396,13,1,0.0,131.33,65.21,66.12
104971,20240708,74,1118,6,3,0.1,528.8,384.45,144.35
104972,20250126,4,1865,11,3,0.2,393.14,320.37,72.77
104973,20250401,73,2594,3,2,0.15,33.85,22.76,11.09
104974,20240917,73,947,7,1,0.0,22.49,11.38,11.11
104975,20250807,42,3845,10,1,0.1,42.51,31.09,11.42
104976,20240203,68,923,17,1,0.05,190.15,103.9,86.25
104977,20250523,20,3325,1,1,0.0,84.5,39.58,44.92
104978,20240329,81,3717,6,1,0.1,16.42,11.69,4.73
104979,20250510,85,980,19,1,0.15,197.46,157.46,40.0
104980,20251212,107,283,10,4,0.0,175.3,109.16,66.14
104981,20251030,47,3157,23,1,0.2,14.68,11.74,2.94
104982,20250102,29,1775,1,1,0.0,323.39,167.26,156.13
104983,20240718,64,2910,6,1,0.1,208.65,139.12,69.53
104984,20250421,76,695,21,1,0.1,191.48,106.44,85.04
104985,20240404,62,956,15,2,0.0,593.06,315.74,277.32
104986,20240427,85,2014,5,2,0.2,467.87,314.92,152.95
104987,20250317,114,2254,18,1,0.0,181.74,101.62,80.12
104988,20250511,61,2748,12,3,0.0,198.15,106.65,91.5
104989,20240325,73,1055,7,3,0.1,49.14,34.14,15.0
104990,20240611,80,472,24,2,0.0,387.07,236.78,150.29
104991,20240229,119,2597,16,2,0.15,12.85,9.76,3.09
104992,20250119,65,1955,17,2,0.1,236.36,137.88,98.48
104993,20250911,106,917,7,1,0.0,166.95,77.74,89.21
104994,20241028,58,3350,20,2,0.0,131.61,72.16,59.45
104995,20240122,3,3106,2,1,0.05,52.98,26.55,26.43
104996,20251010,20,22,12,2,0.0,139.15,79.16,59.99
104997,20250111,39,172,5,1,0.0,43.54,21.15,22.39
104998,20251112,101,3787,15,5,0.0,1109.55,596.8,512.75
104999,20250801,113,490,6,1,0.0,54.75,28.67,26.08
105000,20240109,73,788,21,2,0.2,38.84,22.76,16.08
105001,20251016,107,2017,14,1,0.15,47.87,27.29,20.58
105002,20250518,27,1640,8,1,0.0,126.59,83.47,43.12
105003,20251018,23,3670,21,2,0.0,32.41,15.32,17.09
105004,20241029,99,3636,22,3,0.0,1156.78,536.46,620.32
105005,20240105,35,530,13,1,0.2,217.98,154.37,63.61
105006,20250702,27,2238,11,2,0.0,252.85,166.94,85.91
105007,20240120,6,3374,1,1,0.0,122.94,65.18,57.76
105008,20240411,83,3332,20,1,0.0,97.33,52.36,44.97
105009,20250908,38,2477,3,3,0.0,805.0,484.68,320.32
105010,20250710,114,3511,20,1,0.0,157.3,101.62,55.68
105011,20251024,114,890,19,2,0.1,304.62,203.24,101.38
105012,20250217,118,3238,4,1,0.0,385.76,171.58,214.18
105013,20240817,102,725,20,2,0.1,405.81,301.68,104.13
105014,20250413,54,3743,5,2,0.05,582.9,322.38,260.52
105015,20250402,76,423,12,1,0.1,201.6,106.44,95.16
105016,20250406,22,2166,19,2,0.1,11.26,8.38,2.88
105017,20250724,90,745,21,2,0.0,69.93,42.66,27.27
105018,20250103,1,2405,12,3,0.0,36.01,16.23,19.78
105019,20240722,116,3626,16,3,0.1,60.39,44.55,15.84
105020,20240201,36,3161,9,1,0.05,74.23,50.44,23.79
105021,20240513,104,26,24,1,0.05,202.56,122.48,80.08
105022,20250111,80,3822,1,2,0.0,463.86,236.78,227.08
105023,20250514,116,1873,10,1,0.0,23.2,14.85,8.35
105024,20241006,115,176,9,1,0.05,221.39,148.24,73.15
105025,20240330,14,2677,20,1,0.0,22.85,12.71,10.14
105026,20251217,84,3426,18,2,0.0,627.23,308.36,318.87
105027,20250827,7,3969,16,1,0.0,299.52,146.79,152.73
105028,20240326,81,3616,12,1,0.0,18.27,11.69,6.58
105029,20240325,97,3245,8,1,0.0,73.43,47.25,26.18
105030,20250310,97,2131,2,1,0.0,98.25,47.25,51.0
105031,20241003,82,3666,9,1,0.0,89.23,42.92,46.31
